"","tree","plot","site","species","date","time","notes","week","lwc_bulk","dm_bulk_g","wm_bulk_g","rep","lwc_leaf","dm_leaf_g","wm_leaf_g"
"209",2007,"High","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",0.751912568306011,0.183,0.3206
"210",2007,"High","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",0.798473282442748,0.131,0.2356
"211",2007,"High","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,0.871411718442784,1.5258,2.8554,"1",NA,NA,NA
"212",2007,"High","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,0.968197278911565,1.176,2.3146,"1",0.738396624472574,0.0474,0.0824
"213",2007,"High","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.745798319327731,0.0476,0.0831
"214",2007,"High","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.752351097178683,0.0319,0.0559
"215",2007,"High","Cucu Mesa","blue oak",2022-04-27,"md",NA,17,0.859447004608295,0.868,1.614,"1",NA,NA,NA
"216",2007,"High","Cucu Mesa","blue oak",2022-04-27,"pd",NA,17,0.90597539543058,1.138,2.169,"1",NA,NA,NA
"217",2007,"High","Cucu Mesa","blue oak",2022-05-09,"md",NA,19,0.814632814632814,0.3663,0.6647,"1",NA,NA,NA
"218",2007,"High","Cucu Mesa","blue oak",2022-05-23,"md",NA,21,0.698162729658793,0.381,0.647,"1",NA,NA,NA
"219",2007,"High","Cucu Mesa","blue oak",2022-07-19,"md",NA,29,0.579726651480638,0.439,0.6935,"1",NA,NA,NA
"220",2007,"High","Cucu Mesa","blue oak",2022-07-19,"pd",NA,29,0.643740095087163,0.631,1.0372,"1",NA,NA,NA
"221",2007,"High","Cucu Mesa","blue oak",2022-09-12,"pd",NA,37,0.813745828447731,1.1087,2.0109,NA,NA,NA,NA
"222",2007,"High","Cucu Mesa","blue oak",2022-09-16,"md",NA,38,0.627936507936508,0.4725,0.7692,NA,NA,NA,NA
"223",2007,"High","Cucu Mesa","blue oak",2022-09-16,"pd",NA,38,0.790027562014533,0.3991,0.7144,NA,NA,NA,NA
"224",2008,"High","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",0.808433734939759,0.083,0.1501
"225",2008,"High","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",0.790123456790123,0.081,0.145
"226",2008,"High","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"3",0.829166666666667,0.048,0.0878
"227",2008,"High","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,0.933194154488518,0.5269,1.0186,"1",NA,NA,NA
"228",2008,"High","Cucu Mesa","blue oak",2022-05-23,"md",NA,21,0.692063492063492,0.63,1.066,"1",NA,NA,NA
"229",2008,"High","Cucu Mesa","blue oak",2022-05-23,"pd",NA,21,0.865671641791045,0.536,1,"1",NA,NA,NA
"230",2009,"Hobbiton","LL","blue oak",2022-03-25,"md",NA,13,1.13333333333333,0.285,0.608,"1",NA,NA,NA
"231",2009,"Hobbiton","LL","blue oak",2022-03-25,"pd",NA,13,1.31397849462366,1.395,3.228,"1",NA,NA,NA
"232",2009,"Hobbiton","LL","blue oak",2022-03-30,"pd",NA,13,1.3695652173913,0.161,0.3815,"1",NA,NA,0.7187
"233",2009,"Hobbiton","LL","blue oak",2022-03-30,"pd",NA,13,NA,NA,NA,"2",NA,NA,0.9085
"234",2009,"Hobbiton","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"1",1.12252964426877,0.0506,0.1074
"235",2009,"Hobbiton","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"2",0.955947136563877,0.0681,0.1332
"236",2009,"Hobbiton","LL","blue oak",2022-04-13,"md",NA,15,0.898594758830232,0.5266,0.9998,"1",0.846453624318005,0.1283,0.2369
"237",2009,"Hobbiton","LL","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.899715504978663,0.1406,0.2671
"238",2009,"Hobbiton","LL","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.865079365079365,0.1134,0.2115
"239",2009,"Hobbiton","LL","blue oak",2022-04-11,"pd",NA,15,0.912300683371298,0.439,0.8395,"1",0.85,0.06,0.111
"240",2009,"Hobbiton","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"2",0.874647887323944,0.071,0.1331
"241",2009,"Hobbiton","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"3",0.855294117647059,0.085,0.1577
"242",2009,"Hobbiton","LL","blue oak",2022-04-25,"md",NA,17,0.84174624829468,0.733,1.35,"1",NA,NA,NA
"243",2009,"Hobbiton","LL","blue oak",2022-04-25,"pd",NA,17,0.885623229461756,1.1296,2.13,"1",NA,NA,NA
"244",2009,"Hobbiton","LL","blue oak",2022-05-04,"md",NA,18,0.686443433029909,1.2304,2.075,"1",NA,NA,NA
"245",2009,"Hobbiton","LL","blue oak",2022-05-09,"md",NA,19,0.805885262116716,0.8088,1.4606,"1",NA,NA,NA
"246",2009,"Hobbiton","LL","blue oak",2022-05-09,"pd",NA,19,0.898928024502297,0.653,1.24,"1",NA,NA,NA
"247",2009,"Hobbiton","LL","blue oak",2022-05-23,"md",NA,21,0.705295566502463,0.812,1.3847,"1",NA,NA,NA
"248",2009,"Hobbiton","LL","blue oak",2022-05-23,"pd",NA,21,0.854419410745234,0.577,1.07,"1",NA,NA,NA
"249",2009,"Hobbiton","LL","blue oak",2022-07-19,"md",NA,29,0.579160186625195,0.643,1.0154,"1",NA,NA,NA
"250",2009,"Hobbiton","LL","blue oak",2022-08-18,"md","labeled bulk",33,0.591337719298246,0.912,1.4513,NA,NA,NA,NA
"251",2009,"Hobbiton","LL","blue oak",2022-08-18,"pd",NA,33,0.650943396226415,0.7632,1.26,NA,NA,NA,NA
"252",2009,"Hobbiton","LL","blue oak",2022-09-16,"md",NA,38,0.503884372177055,0.5535,0.8324,NA,NA,NA,NA
"253",2010,"Weathertop","LL","blue oak",2022-03-25,"pd",NA,13,2.30232558139535,0.129,0.426,"1",NA,NA,NA
"254",2010,"Weathertop","LL","blue oak",2022-03-30,"pd",NA,13,1.0905132192846,0.643,1.3442,"1",NA,NA,NA
"255",2010,"Weathertop","LL","blue oak",2022-04-13,"md",NA,15,0.797640653357532,0.8816,1.5848,"1",0.771479185119575,0.1129,0.2
"256",2010,"Weathertop","LL","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.746741154562384,0.1074,0.1876
"257",2010,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,0.842966751918159,0.391,0.7206,"1",0.816071428571429,0.112,0.2034
"258",2010,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"2",0.832323232323232,0.099,0.1814
"259",2010,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"3",0.825714285714286,0.14,0.2556
"260",2010,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"4",0.773611111111111,0.072,0.1277
"261",2010,"Weathertop","LL","blue oak",2022-04-25,"md",NA,17,0.88861985472155,0.826,1.56,"1",NA,NA,NA
"262",2010,"Weathertop","LL","blue oak",2022-04-25,"pd",NA,17,0.885913853317812,0.859,1.62,"1",NA,NA,NA
"263",2010,"Weathertop","LL","blue oak",2022-05-04,"md",NA,18,0.76735382884035,1.9549,3.455,"1",NA,NA,NA
"264",2010,"Weathertop","LL","blue oak",2022-05-09,"md",NA,19,0.868336405363403,2.7669,5.1695,"1",NA,NA,NA
"265",2010,"Weathertop","LL","blue oak",2022-05-09,"pd",NA,19,0.9536631183469,1.597,3.12,"1",NA,NA,NA
"266",2010,"Weathertop","LL","blue oak",2022-05-23,"md",NA,21,0.752,1.125,1.971,"1",NA,NA,NA
"267",2010,"Weathertop","LL","blue oak",2022-05-23,"pd",NA,21,0.812080536912752,0.596,1.08,"1",NA,NA,NA
"268",2010,"Weathertop","LL","blue oak",2022-07-19,"md",NA,29,0.604578313253012,0.415,0.6659,"1",NA,NA,NA
"269",2010,"Weathertop","LL","blue oak",2022-07-19,"pd",NA,29,0.684691848906561,0.503,0.8474,"1",NA,NA,NA
"270",2010,"Weathertop","LL","blue oak",2022-08-18,"md","Labelled bulk (not LWC)",33,0.678798441664958,0.9754,1.6375,NA,NA,NA,NA
"271",2010,"Weathertop","LL","blue oak",2022-08-18,"pd",NA,33,0.698709507505926,0.7594,1.29,NA,NA,NA,NA
"272",2011,"Weathertop","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"1",0.85,0.038,0.0703
"273",2011,"Weathertop","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"2",0.857142857142857,0.063,0.117
"274",2011,"Weathertop","LL","blue oak",2022-04-04,"pd",NA,14,0.973965002134016,0.4686,0.925,"1",NA,NA,NA
"275",2011,"Weathertop","LL","blue oak",2022-04-13,"md",NA,15,0.806471306471307,0.4914,0.8877,"1",0.812984496124031,0.1032,0.1871
"276",2011,"Weathertop","LL","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.7857847976308,0.1013,0.1809
"277",2011,"Weathertop","LL","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.770588235294117,0.068,0.1204
"278",2011,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,0.836704730831974,0.613,1.1259,"1",0.771428571428571,0.07,0.124
"279",2011,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"2",0.813888888888889,0.072,0.1306
"280",2011,"Weathertop","LL","blue oak",2022-04-11,"pd",NA,15,NA,NA,NA,"3",0.789855072463768,0.069,0.1235
"281",2011,"Weathertop","LL","blue oak",2022-04-25,"md",NA,17,0.770461251747166,0.6439,1.14,"1",NA,NA,NA
"282",2011,"Weathertop","LL","blue oak",2022-04-25,"pd",NA,17,0.843921008803236,0.8406,1.55,"1",NA,NA,NA
"283",2011,"Weathertop","LL","blue oak",2022-05-04,"md",NA,18,0.727967306325515,1.1256,1.945,"1",NA,NA,NA
"284",2011,"Weathertop","LL","blue oak",2022-05-09,"md",NA,19,0.837218188765762,0.7851,1.4424,"1",NA,NA,NA
"285",2011,"Weathertop","LL","blue oak",2022-05-09,"pd",NA,19,0.884253028263795,0.9659,1.82,"1",NA,NA,NA
"286",2011,"Weathertop","LL","blue oak",2022-05-23,"pd",NA,21,0.793785310734463,0.708,1.27,"1",NA,NA,NA
"287",2011,"Weathertop","LL","blue oak",2022-07-19,"md",NA,29,0.562850971922246,0.463,0.7236,"1",NA,NA,NA
"288",2011,"Weathertop","LL","blue oak",2022-07-19,"pd",NA,29,0.61679273827534,0.661,1.0687,"1",NA,NA,NA
"289",2011,"Weathertop","LL","blue oak",2022-08-18,"md","labeled bulk",33,0.545520231213873,0.8304,1.2834,NA,NA,NA,NA
"290",2011,"Weathertop","LL","blue oak",2022-08-18,"pd","Labelled ""bulk_LWC""",33,0.552907186710004,0.5538,0.86,NA,NA,NA,NA
"291",2011,"Weathertop","LL","blue oak",2022-09-15,"md",NA,37,0.566715086117452,0.4819,0.755,NA,NA,NA,NA
"292",2011,"Weathertop","LL","blue oak",2022-09-12,"pd",NA,37,0.637793340705246,2.4417,3.999,NA,NA,NA,NA
"293",2012,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.67787916741218,1.6767,4.49,"1",NA,NA,NA
"294",2012,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.02443349753695,1.015,2.0548,"1",0.940740740740741,0.0405,0.0786
"295",2012,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.926395939086294,0.0394,0.0759
"296",2012,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.925301204819277,0.0415,0.0799
"297",2012,"Low","Cucu Mesa","blue oak",2022-04-27,"md",NA,17,0.971066907775769,0.553,1.09,"1",NA,NA,NA
"298",2012,"Low","Cucu Mesa","blue oak",2022-04-27,"pd",NA,17,1.04239766081871,0.684,1.397,"1",NA,NA,NA
"299",2012,"Low","Cucu Mesa","blue oak",2022-05-09,"md",NA,19,0.894422310756972,0.4016,0.7608,"1",NA,NA,NA
"300",2012,"Low","Cucu Mesa","blue oak",2022-05-23,"md",NA,21,0.741751990898748,0.879,1.531,"1",NA,NA,NA
"301",2012,"Low","Cucu Mesa","blue oak",2022-05-23,"pd",NA,21,0.851851851851852,0.5562,1.03,"1",NA,NA,NA
"302",2012,"Low","Cucu Mesa","blue oak",2022-07-19,"md",NA,29,0.582327586206896,0.232,0.3671,"1",NA,NA,NA
"303",2012,"Low","Cucu Mesa","blue oak",2022-07-19,"pd",NA,29,0.637818181818182,0.275,0.4504,"1",NA,NA,NA
"304",2012,"Low","Cucu Mesa","blue oak",2022-09-16,"md",NA,38,0.656576480042861,0.3733,0.6184,NA,NA,NA,NA
"305",2012,"Low","Cucu Mesa","blue oak",2022-09-16,"pd",NA,38,0.722444622364558,0.3747,0.6454,NA,NA,NA,NA
"306",2013,"Low","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",1.13191489361702,0.047,0.1002
"307",2013,"Low","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",1.3406779661017,0.059,0.1381
"308",2013,"Low","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"3",1.41851851851852,0.027,0.0653
"309",2013,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.56633183235192,0.8661,2.2227,"1",NA,NA,NA
"310",2013,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,1.20302731161566,0.9117,2.0085,"1",1.12276519666269,0.0839,0.1781
"311",2013,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",1.12844036697248,0.0545,0.116
"312",2013,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",1.10173697270471,0.0403,0.0847
"313",2013,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"4",1.17484662576687,0.0326,0.0709
"314",2013,"Low","Cucu Mesa","blue oak",2022-04-27,"md",NA,17,1.06927374301676,0.895,1.852,"1",NA,NA,NA
"315",2013,"Low","Cucu Mesa","blue oak",2022-04-27,"pd",NA,17,1.22927689594356,0.567,1.264,"1",NA,NA,NA
"316",2013,"Low","Cucu Mesa","blue oak",2022-05-09,"md",NA,19,0.969058295964126,0.446,0.8782,"1",NA,NA,NA
"317",2013,"Low","Cucu Mesa","blue oak",2022-05-23,"pd",NA,21,0.85792349726776,0.6405,1.19,"1",NA,NA,NA
"318",2013,"Low","Cucu Mesa","blue oak",2022-07-19,"md",NA,29,0.597010869565217,0.368,0.5877,"1",NA,NA,NA
"319",2013,"Low","Cucu Mesa","blue oak",2022-09-16,"pd",NA,38,0.718999704054454,0.6758,1.1617,NA,NA,NA,NA
"320",2014,"Low","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",1.48076923076923,0.0312,0.0774
"321",2014,"Low","Cucu Mesa","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",1.09538461538462,0.065,0.1362
"322",2014,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.3767539498398,0.9051,2.1512,"1",NA,NA,NA
"323",2014,"Low","Cucu Mesa","blue oak",2022-09-16,"md",NA,38,0.61648946092147,0.5361,0.8666,NA,NA,NA,NA
"324",2015,"Low","Cucu Mesa","blue oak",2022-04-04,"pd",NA,14,1.24515269025691,0.8252,1.8527,"1",NA,NA,NA
"325",2015,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,0.940580179014343,0.9273,1.7995,"1",0.874801901743265,0.0631,0.1183
"326",2015,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.874301675977654,0.0358,0.0671
"327",2015,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.8300395256917,0.0759,0.1389
"328",2015,"Low","Cucu Mesa","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"4",0.79002079002079,0.0481,0.0861
"329",2015,"Low","Cucu Mesa","blue oak",2022-04-27,"md",NA,17,0.9836867862969,0.613,1.216,"1",NA,NA,NA
"330",2015,"Low","Cucu Mesa","blue oak",2022-05-09,"md",NA,19,0.909528636594019,0.3946,0.7535,"1",NA,NA,NA
"331",2015,"Low","Cucu Mesa","blue oak",2022-05-23,"md",NA,21,0.714285714285714,0.427,0.732,"1",NA,NA,NA
"332",2015,"Low","Cucu Mesa","blue oak",2022-05-23,"pd",NA,21,0.902601902601903,1.5873,3.02,"1",NA,NA,NA
"333",2015,"Low","Cucu Mesa","blue oak",2022-07-19,"md",NA,29,0.611616161616162,0.198,0.3191,"1",NA,NA,NA
"334",2015,"Low","Cucu Mesa","blue oak",2022-07-19,"pd",NA,29,0.620666666666666,0.45,0.7293,"1",NA,NA,NA
"335",2015,"Low","Cucu Mesa","blue oak",2022-09-16,"md",NA,38,0.702747989276139,0.2984,0.5081,NA,NA,NA,NA
"336",2015,"Low","Cucu Mesa","blue oak",2022-09-16,"pd",NA,38,0.728144697177309,0.3649,0.6306,NA,NA,NA,NA
"337",2020,"Chamise","Chamise","blue oak",2022-03-08,"md",NA,10,1.23260869565217,0.184,0.4108,"1",0.576190476190476,0.042,0.0662
"338",2020,"Chamise","Chamise","blue oak",2022-03-08,"md",NA,10,NA,NA,NA,"2",1.4125,0.04,0.0965
"339",2020,"Chamise","Chamise","blue oak",2022-03-08,"md",NA,10,NA,NA,NA,"3",1.08571428571429,0.084,0.1752
"340",2020,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,1.12927631578947,0.304,0.6473,"1",1,0.087,0.174
"341",2020,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,NA,NA,NA,"2",1.08849557522124,0.113,0.236
"342",2020,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,NA,NA,NA,"3",1.05242718446602,0.103,0.2114
"343",2020,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,NA,NA,NA,"4",1.09705882352941,0.102,0.2139
"344",2020,"Chamise","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",0.813698630136986,0.073,0.1324
"345",2020,"Chamise","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",0.802631578947369,0.076,0.137
"346",2020,"Chamise","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"3",0.78780487804878,0.082,0.1466
"347",2020,"Chamise","Chamise","blue oak",2022-04-04,"pd",NA,14,1.0582889376371,0.3191,0.6568,"1",NA,NA,NA
"348",2020,"Chamise","Chamise","blue oak",2022-04-13,"md",NA,15,0.840413837698028,1.5465,2.8462,"1",0.769953051643193,0.0639,0.1131
"349",2020,"Chamise","Chamise","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.784466019417476,0.0515,0.0919
"350",2020,"Chamise","Chamise","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.835570469798658,0.0596,0.1094
"351",2020,"Chamise","Chamise","blue oak",2022-04-27,"md",NA,17,0.918429003021148,0.662,1.27,"1",NA,NA,NA
"352",2020,"Chamise","Chamise","blue oak",2022-04-27,"pd",NA,17,1.01441677588467,0.763,1.537,"1",NA,NA,NA
"353",2020,"Chamise","Chamise","blue oak",2022-05-09,"md",NA,19,0.884237461617196,0.9087,1.8409,"1",NA,NA,NA
"354",2020,"Chamise","Chamise","blue oak",2022-05-09,"md",NA,19,1.02586112028172,0.9087,1.8409,"1",NA,NA,NA
"355",2020,"Chamise","Chamise","blue oak",2022-05-09,"md",NA,19,1.02586112028172,0.977,1.8409,"1",NA,NA,NA
"356",2020,"Chamise","Chamise","blue oak",2022-05-09,"md",NA,19,0.884237461617196,0.977,1.8409,"1",NA,NA,NA
"357",2020,"Chamise","Chamise","blue oak",2022-05-09,"pd",NA,19,1.00339970859641,0.8236,1.65,"1",NA,NA,NA
"358",2020,"Chamise","Chamise","blue oak",2022-05-23,"md",NA,21,0.787974683544304,0.632,1.13,"1",NA,NA,NA
"359",2020,"Chamise","Chamise","blue oak",2022-05-23,"pd",NA,21,0.885211562630918,0.9548,1.8,"1",NA,NA,NA
"360",2020,"Chamise","Chamise","blue oak",2022-07-19,"md",NA,29,0.596783625730994,0.342,0.5461,"1",NA,NA,NA
"361",2020,"Chamise","Chamise","blue oak",2022-09-12,"pd",NA,37,0.689802517611734,0.8659,1.4632,NA,NA,NA,NA
"362",2020,"Chamise","Chamise","blue oak",2022-09-16,"md",NA,38,0.654434250764526,0.3924,0.6492,NA,NA,NA,NA
"363",2021,"Chamise","Chamise","blue oak",2022-03-08,"md",NA,10,1.08082191780822,0.073,0.1519,"1",1.32727272727273,0.022,0.0512
"364",2021,"Chamise","Chamise","blue oak",2022-03-08,"md",NA,10,NA,NA,NA,"2",1.0675,0.04,0.0827
"365",2021,"Chamise","Chamise","blue oak",2022-03-08,"md",NA,10,NA,NA,NA,"3",1.08157894736842,0.038,0.0791
"366",2021,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,1.39289099526066,0.211,0.5049,"1",1.28,0.055,0.1254
"367",2021,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,NA,NA,NA,"2",1.48852459016393,0.061,0.1518
"368",2021,"Chamise","Chamise","blue oak",2022-03-15,"pd",NA,11,NA,NA,NA,"3",1.56666666666667,0.078,0.2002
"369",2021,"Chamise","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"1",0.771428571428571,0.049,0.0868
"370",2021,"Chamise","Chamise","blue oak",2022-04-04,"md",NA,14,NA,NA,NA,"2",0.7625,0.048,0.0846
"371",2021,"Chamise","Chamise","blue oak",2022-04-04,"pd",NA,14,1.00603518821604,0.9776,1.9611,"1",NA,NA,NA
"372",2021,"Chamise","Chamise","blue oak",2022-04-13,"md",NA,15,0.844472500591809,1.2673,2.3375,"1",0.779202279202279,0.0702,0.1249
"373",2021,"Chamise","Chamise","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"2",0.854575163398693,0.0612,0.1135
"374",2021,"Chamise","Chamise","blue oak",2022-04-13,"md",NA,15,NA,NA,NA,"3",0.786743515850144,0.0347,0.062
"375",2021,"Chamise","Chamise","blue oak",2022-04-27,"md",NA,17,0.923076923076923,0.559,1.075,"1",NA,NA,NA
"376",2021,"Chamise","Chamise","blue oak",2022-04-27,"pd",NA,17,0.999223602484472,1.288,2.575,"1",NA,NA,NA
"377",2021,"Chamise","Chamise","blue oak",2022-05-09,"md",NA,19,0.873499538319483,0.5415,1.0145,"1",NA,NA,NA
"378",2021,"Chamise","Chamise","blue oak",2022-05-09,"pd",NA,19,0.91895668374476,1.0735,2.06,"1",NA,NA,NA
"379",2021,"Chamise","Chamise","blue oak",2022-05-23,"md",NA,21,0.808510638297873,0.752,1.36,"1",NA,NA,NA
"380",2021,"Chamise","Chamise","blue oak",2022-05-23,"pd",NA,21,0.873023595232304,0.4111,0.77,"1",NA,NA,NA
"381",2021,"Chamise","Chamise","blue oak",2022-07-19,"md",NA,29,0.610022271714922,0.449,0.7229,"1",NA,NA,NA
"382",2021,"Chamise","Chamise","blue oak",2022-07-19,"pd",NA,29,0.64671052631579,0.304,0.5006,"1",NA,NA,NA
"383",2021,"Chamise","Chamise","blue oak",2022-09-12,"pd",NA,37,0.694620755315773,2.5208,4.2718,NA,NA,NA,NA
"384",2021,"Chamise","Chamise","blue oak",2022-09-16,"md",NA,38,0.575757575757576,0.5346,0.8424,NA,NA,NA,NA
"385",2022,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,1.15777537796976,0.926,1.9981,"1",0.795774647887324,0.284,0.51
"386",2022,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"2",1.35973154362416,0.149,0.3516
"387",2022,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"3",0.267916666666667,0.24,0.3043
"388",2022,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"4",1.97407407407407,0.162,0.4818
"389",2022,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"5",0.536627906976744,0.172,0.2643
"390",2022,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,0.78919182083739,1.027,1.8375,"1",0.970322580645161,0.155,0.3054
"391",2022,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,NA,NA,NA,"2",0.716203703703704,0.216,0.3707
"392",2022,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,NA,NA,NA,"3",0.92484076433121,0.157,0.3022
"393",2022,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,NA,NA,NA,"4",0.923888888888889,0.18,0.3463
"394",2022,"Chamise","Chamise","live oak",2022-04-04,"pd",NA,14,0.778552971576227,1.548,2.7532,"1",NA,NA,NA
"395",2022,"Chamise","Chamise","live oak",2022-04-27,"pd",NA,17,0.851937984496124,2.58,4.778,"1",NA,NA,NA
"396",2022,"Chamise","Chamise","live oak",2022-05-09,"md",NA,19,NA,1.1466,NA,"1",NA,NA,NA
"397",2022,"Chamise","Chamise","live oak",2022-05-09,"pd",NA,19,1.04958883628208,1.6052,3.29,"1",NA,NA,NA
"398",2022,"Chamise","Chamise","live oak",2022-05-23,"md",NA,21,0.701577031945006,2.473,4.208,"1",NA,NA,NA
"399",2022,"Chamise","Chamise","live oak",2022-05-23,"pd",NA,21,0.565101565101565,0.3003,0.47,"1",NA,NA,NA
"400",2022,"Chamise","Chamise","live oak",2022-07-19,"md",NA,29,0.572631578947368,0.95,1.494,"1",NA,NA,NA
"401",2022,"Chamise","Chamise","live oak",2022-07-19,"pd",NA,29,0.583988764044944,0.712,1.1278,"1",NA,NA,NA
"402",2022,"Chamise","Chamise","live oak",2022-09-12,"pd",NA,37,0.679897855721206,2.6629,4.4734,NA,NA,NA,NA
"403",2022,"Chamise","Chamise","live oak",2022-09-16,"md",NA,38,0.576576576576577,1.3209,2.0825,NA,NA,NA,NA
"404",2023,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,2.96379690949227,0.453,1.7956,"1",1.11503759398496,0.133,0.2813
"405",2023,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"2",1.16185567010309,0.097,0.2097
"406",2023,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"3",1.28988764044944,0.089,0.2038
"407",2023,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"4",NA,NA,0.3284
"408",2023,"Chamise","Chamise","live oak",2022-03-08,"md",NA,10,NA,NA,NA,"5",NA,NA,0.3539
"409",2023,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,0.906859504132232,1.21,2.3073,"1",1.04125874125874,0.143,0.2919
"410",2023,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,NA,NA,NA,"2",1.15904255319149,0.188,0.4059
"411",2023,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,NA,NA,NA,"3",0.674712643678161,0.261,0.4371
"412",2023,"Chamise","Chamise","live oak",2022-03-15,"pd",NA,11,NA,NA,NA,"4",0.647058823529412,0.187,0.308
"413",2023,"Chamise","Chamise","live oak",2022-04-04,"pd",NA,14,0.691372665283131,1.6865,2.8525,"1",NA,NA,NA
"414",2023,"Chamise","Chamise","live oak",2022-04-27,"md",NA,17,0.907242693773824,0.787,1.501,"1",NA,NA,NA
