week,tree,branch,year,sub_branch,species,area_cm2,area_stem_mm2,lma_g_cm2,ldm_g,lma_old,area_old,sla_cm_g,alas_cm2_per_mm2,alas_measured,leaf_count
11,2378,2,0,NA,B,54.9760989669691,1.83853856069709,0.0119506478696268,0.657,0.0119506478696268,54.9760989669691,83.6774717914294,29.9020646845312,yes,11
11,2378,3,0,NA,B,32.290421128223,1.42080491254007,0.0116443201067874,0.376,0.0116443201067874,32.290421128223,85.8787795963378,22.726850704996,yes,9
11,2378,4,0,NA,B,19.6937495439802,0.769768739945839,0.0105617266806147,0.208,0.0105617266806147,19.6937495439802,94.6814881922125,25.5839819441952,yes,7
11,2379,1,0,NA,B,24.0731204060148,NA,0.0110081283826333,0.265,0.0110081283826333,24.0731204060148,90.8419637962823,NA,yes,7
11,2379,2,0,NA,B,25.0859884870822,0.474778098512279,0.0107629803042856,0.27,0.0107629803042856,25.0859884870822,92.9110684706748,52.8372908642782,yes,7
11,2379,3,0,NA,B,20.1675104206085,NA,0.0111069733114456,0.224,0.0111069733114456,20.1675104206085,90.0335286634308,NA,yes,5
11,2380,1,1,NA,L,29.4140158058368,1.40500368324022,0.0174746625347908,0.514,0.0174746625347908,29.4140158058368,57.2257116845074,20.9351876843499,yes,10
11,2380,2,1,NA,L,27.8550391280649,1.33755270721994,0.0162627666009482,0.453,0.0162627666009482,27.8550391280649,61.4901526005848,20.8253768077377,yes,7
11,2380,3,1,NA,L,22.2830977834832,0.972052945667373,0.0182649649503257,0.407,0.0182649649503257,22.2830977834832,54.7496260036442,22.9237490435097,yes,7
11,2381,1,0,NA,B,17.4614723100148,NA,0.0129427803101335,0.226,0.0129427803101335,17.4614723100148,77.2631518142248,NA,yes,5
11,2381,2,0,NA,B,14.9479724867208,NA,0.012777652632802,0.191,0.012777652632802,14.9479724867208,78.2616360561298,NA,yes,6
11,2381,3,0,NA,B,28.9250852459667,NA,0.0126188046429663,0.365,0.0126188046429663,28.9250852459667,79.2468088930595,NA,yes,6
11,2382,1,0,NA,B,44.7657352465315,1.33755270721994,0.0125542448237471,0.562,0.0125542448237471,44.7657352465315,79.6543331788817,33.4683896977605,yes,9
11,2382,2,0,NA,B,32.5354698575135,0.882473376393373,0.0119254463420757,0.388,0.0119254463420757,32.5354698575135,83.8543037564781,36.8685002039205,yes,7
11,2382,3,0,NA,B,40.9149695005378,1.03868907109313,0.0118538521700138,0.485,0.0118538521700138,40.9149695005378,84.360761856779,39.3909694818282,yes,7
11,2384,1,0,NA,B,9.89996866333637,NA,0.0115151879644012,0.114,0.0115151879644012,9.89996866333637,86.8418303801436,NA,yes,5
11,2384,2,0,NA,B,10.9046684534274,NA,0.0120132033871077,0.131,0.0120132033871077,10.9046684534274,83.2417439192931,NA,yes,6
11,2384,3,0,NA,B,9.22783500585384,NA,0.0114869847513265,0.106,0.0114869847513265,9.22783500585384,87.0550472250362,NA,yes,6
13,2009,1,0,NA,B,20.239,0.587654540808056,0.00963486338257819,0.195,0.00963486338257819,20.239,103.789743589744,34.4403022431688,yes,5
13,2009,1,0,NA,B,19.8804533377253,0.587654540808056,0.00980862944558545,0.195,0.00980862944558545,19.8804533377253,101.951042757566,33.8301705460978,yes,5
13,2009,2,0,NA,B,26.665,0.531326766276895,0.0101631351959497,0.271,0.0101631351959497,26.665,98.3948339483395,50.1856892827865,yes,6
13,2009,2,0,NA,B,24.3251705275707,0.531326766276895,0.0111407235436579,0.271,0.0111407235436579,24.3251705275707,89.7607768545044,45.781940740576,yes,6
13,2009,3,0,NA,B,23.9716002181658,0.882473376393373,0.0103872915338921,0.249,0.0103872915338921,23.9716002181658,96.271486819943,27.1641058636087,yes,5
13,2009,3,0,NA,B,23.959,0.882473376393373,0.0103927542885763,0.249,0.0103927542885763,23.959,96.2208835341365,27.1498275652454,yes,5
13,2009,4,0,NA,B,32.3207604947066,1.24689812420979,0.0103339152571828,0.334,0.0103339152571828,32.3207604947066,96.7687439961275,25.9209312029318,yes,8
13,2009,4,0,NA,B,33.638,1.24689812420979,0.00992924668529639,0.334,0.00992924668529639,33.638,100.712574850299,26.9773442969271,yes,8
13,2009,5,0,NA,B,17.1860842142407,1.50113641844006,0.00971716406821868,0.167,0.00971716406821868,17.1860842142407,102.910683917609,11.4487157883359,yes,5
13,2009,5,0,NA,B,22.994,1.50113641844006,0.00726276419935635,0.167,0.00726276419935635,22.994,137.688622754491,15.3177284339652,yes,5
13,2009,6,0,NA,B,17.116,0.438846132536846,0.00566721196541248,0.097,0.00566721196541248,17.116,176.453608247423,39.0022805967487,yes,5
13,2009,6,0,NA,B,14.6889209728994,0.438846132536846,0.0066036164384682804,0.097,0.0066036164384682804,14.6889209728994,151.432174978344,33.4716883295448,yes,5
13,2020,1,0,NA,B,28.9612591060049,1.2222808005258,0.0124649276703978,0.361,0.0124649276703978,28.9612591060049,80.2250944764679,23.6944400121039,yes,7
13,2020,1,0,NA,B,28.882,1.2222808005258,0.0124991344089744,0.361,0.0124991344089744,28.882,80.005540166205,23.6295947605293,yes,7
13,2020,2,0,NA,B,53.6621710184877,2.17076689255273,0.0128582199881977,0.69,0.0128582199881977,53.6621710184877,77.7712623456344,24.7203747222178,yes,11
13,2020,2,0,NA,B,51.102,2.17076689255273,0.0135024069508043,0.69,0.0135024069508043,51.102,74.0608695652174,23.5409892122992,yes,11
13,2020,3,0,NA,B,39.945,1.64561041059702,0.0134935536362498,0.539,0.0134935536362498,39.945,74.1094619666048,24.2736675356277,yes,9
13,2020,3,0,NA,B,42.2732396000338,1.64561041059702,0.0127503831052392,0.539,0.0127503831052392,42.2732396000338,78.4290159555358,25.6884857605496,yes,9
13,2301,1,1,NA,L,111.756,2.31677241112831,0.0176008446973764,1.967,0.0176008446973764,111.756,56.8154550076258,48.2377981812951,yes,11
13,2301,1,1,NA,L,122.142788766785,2.31677241112831,0.0161041025823941,1.967,0.0161041025823941,122.142788766785,62.0959780207346,52.7210994830947,yes,11
13,2301,2,1,NA,L,47.0761946941277,1.07513154587477,0.0184169516171227,0.867,0.0184169516171227,47.0761946941277,54.2978024153722,43.7864509461721,yes,9
13,2301,2,1,NA,L,43.371,1.07513154587477,0.019990316109843,0.867,0.019990316109843,43.371,50.0242214532872,40.3401799216223,yes,9
13,2301,3,0,NA,L,8.3748320481807,NA,0.0165973477677317,0.139,0.0165973477677317,8.3748320481807,60.2505902746813,NA,yes,5
13,2301,3,0,NA,L,7.155,NA,0.0194269741439553,0.139,0.0194269741439553,7.155,51.4748201438849,NA,yes,5
13,2301,3,1,NA,L,22.4569656914083,1.63426140713593,0.0205726813830755,0.462,0.0205726813830755,22.4569656914083,48.6081508472041,13.7413547143382,yes,5
13,2301,3,1,NA,L,19.536,1.63426140713593,0.0236486486486486,0.462,0.0236486486486486,19.536,42.2857142857143,11.9540239491044,yes,5
13,2331,1,1,NA,L,52.81616945308,2.22992210047212,0.0184981230202227,0.977,0.0184981230202227,52.81616945308,54.0595388465507,23.6852083047644,yes,10
13,2331,1,1,NA,L,48.717,2.22992210047212,0.0200546010632839,0.977,0.0200546010632839,48.717,49.863868986694,21.8469515099589,yes,10
13,2331,2,1,NA,L,40.311,1.62860163162095,0.0202178065540423,0.815,0.0202178065540423,40.311,49.4613496932515,24.7519093787708,yes,8
13,2331,2,1,NA,L,47.0820291876822,1.62860163162095,0.0173102139831565,0.815,0.0173102139831565,47.0820291876822,57.7693609664812,28.9094817747551,yes,8
13,2331,3,1,NA,L,37.0326974893497,1.18340359143763,0.0177950850107401,0.659,0.0177950850107401,37.0326974893497,56.1952920930951,31.2933793316966,yes,9
13,2331,3,1,NA,L,35.225,1.18340359143763,0.018708303761533,0.659,0.018708303761533,35.225,53.4522003034901,29.765838345317,yes,9
13,2343,1,0,NA,B,32.975,NA,0.0088248673237301,0.291,0.0088248673237301,32.975,113.316151202749,NA,yes,6
13,2343,1,0,NA,B,30.6112538832276,NA,0.00950630774910673,0.291,0.00950630774910673,30.6112538832276,105.193312313497,NA,yes,6
13,2343,2,0,NA,B,28.5738487339837,1.15465801865728,0.0091692233146176,0.262,0.0091692233146176,28.5738487339837,109.060491351083,24.746590135156602,yes,6
13,2343,2,0,NA,B,33.701,1.15465801865728,0.00777425002225453,0.262,0.00777425002225453,33.701,128.629770992366,29.186996890378,yes,6
13,2343,3,0,NA,B,29.5237042846621,1.02967662716814,0.00938229150817991,0.277,0.00938229150817991,29.5237042846621,106.58376998073,28.6727925114309,yes,7
13,2343,3,0,NA,B,33.193,1.02967662716814,0.00834513300997198,0.277,0.00834513300997198,33.193,119.830324909747,32.2363343249704,yes,7
13,2345,1,1,NA,L,56.5152383666557,2.63741121133532,0.016685765242324,0.943,0.016685765242324,56.5152383666557,59.9313238246614,21.42829988883,yes,10
13,2345,1,1,NA,L,51.089,2.63741121133532,0.0184579850848519,0.943,0.0184579850848519,51.089,54.1770943796394,19.3708890674403,yes,10
13,2345,2,1,NA,L,79.2405907615727,3.04805173232916,0.0144875244993342,1.148,0.0144875244993342,79.2405907615727,69.0249048445755,25.997127909972,yes,12
13,2345,2,1,NA,L,73.656,3.04805173232916,0.0155859671988704,1.148,0.0155859671988704,73.656,64.1602787456446,24.1649441900109,yes,12
13,2345,3,1,NA,L,73.2450651849317,2.97118088708663,0.0153184381386942,1.122,0.0153184381386942,73.2450651849317,65.2808067601887,24.6518364140231,yes,11
13,2345,3,1,NA,L,71.16,2.97118088708663,0.0157672849915683,1.122,0.0157672849915683,71.16,63.4224598930481,23.9500732887978,yes,11
13,2346,1,0,NA,B,18.816,0.769768739945839,0.0123299319727891,0.232,0.0123299319727891,18.816,81.1034482758621,24.4437050033025,yes,6
13,2346,1,0,NA,B,19.8209415034691,0.769768739945839,0.0117047921239965,0.232,0.0117047921239965,19.8209415034691,85.4350926873668,25.7492159331694,yes,6
13,2346,2,0,NA,B,24.348,0.785398163397448,0.0133891900772137,0.326,0.0133891900772137,24.348,74.6871165644172,31.0008364352117,yes,6
13,2346,2,0,NA,B,25.541078984336,0.785398163397448,0.0127637520795395,0.326,0.0127637520795395,25.541078984336,78.3468680501104,32.5199117780608,yes,6
13,2346,3,0,NA,B,23.9856030026967,0.789330062952957,0.0122990445546369,0.295,0.0122990445546369,23.9856030026967,81.3071288227007,30.3872918674405,yes,8
13,2346,3,0,NA,B,22.534,0.789330062952957,0.0130913286589154,0.295,0.0130913286589154,22.534,76.3864406779661,28.5482601735682,yes,8
13,2347,1,0,NA,B,30.4887295185823,NA,0.0117092448795682,0.357,0.0117092448795682,30.4887295185823,85.4026036935078,NA,yes,7
13,2347,1,0,NA,B,36.051,NA,0.00990263792959973,0.357,0.00990263792959973,36.051,100.983193277311,NA,yes,7
13,2347,2,0,NA,B,16.158,0.524886501337036,0.00940710483970788,0.152,0.00940710483970788,16.158,106.302631578947,30.7837979426809,yes,4
13,2347,2,0,NA,B,13.5792002988267,0.524886501337036,0.0111935899504431,0.152,0.0111935899504431,13.5792002988267,89.3368440712283,25.8707363672653,yes,4
13,2347,3,0,NA,B,21.112,NA,0.0104206138688897,0.22,0.0104206138688897,21.112,95.9636363636364,NA,yes,4
13,2347,3,0,NA,B,18.8955908257197,NA,0.011642927814702,0.22,0.011642927814702,18.8955908257197,85.8890492078168,NA,yes,4
13,2352,1,0,NA,L,19.715,NA,0.0136951559726097,0.27,0.0136951559726097,19.715,73.0185185185185,NA,yes,5
13,2352,1,0,NA,L,19.2888356912954,NA,0.0139977344574429,0.27,0.0139977344574429,19.2888356912954,71.440132189983,NA,yes,5
13,2352,2,0,NA,L,10.884831175342,NA,0.0120350970896785,0.131,0.0120350970896785,10.884831175342,83.0903143155878,NA,yes,4
13,2352,2,0,NA,L,11.68,NA,0.0112157534246575,0.131,0.0112157534246575,11.68,89.1603053435114,NA,yes,4
13,2352,2,1,NA,L,26.921,1.71452909943515,0.0180528212176368,0.486,0.0180528212176368,26.921,55.3930041152263,15.7016874247682,yes,3
13,2352,2,1,NA,L,29.2856569476371,1.71452909943515,0.0165951544426328,0.486,0.0165951544426328,29.2856569476371,60.2585533901998,17.0808748345451,yes,3
13,2352,3,1,NA,L,35.537,1.43138815279185,0.0170245096659819,0.605,0.0170245096659819,35.537,58.7388429752066,24.8269485329237,yes,4
13,2352,3,1,NA,L,39.6873920566635,1.43138815279185,0.0152441359496793,0.605,0.0152441359496793,39.6873920566635,65.598995134981,27.7265058951726,yes,4
13,2354,1,1,NA,L,74.5975007908731,4.30052618349907,0.0162069772738006,1.209,0.0162069772738006,74.5975007908731,61.7018203398454,17.3461333817942,yes,8
13,2354,1,1,NA,L,69.378,4.30052618349907,0.017426273458445,1.209,0.017426273458445,69.378,57.3846153846154,16.1324445055585,yes,8
13,2354,2,1,NA,L,78.0188478112529,2.58015568522365,0.0161371262883276,1.259,0.0161371262883276,78.0188478112529,61.9689021534971,30.2380388354318,yes,10
13,2354,2,1,NA,L,71.866,2.58015568522365,0.0175187153869702,1.259,0.0175187153869702,71.866,57.0818109610802,27.8533580014458,yes,10
13,2354,3,0,NA,L,3.64655847158488,NA,0.0156311767503968,0.057,0.0156311767503968,3.64655847158488,63.9747100278049,NA,yes,4
13,2354,3,0,NA,L,7.25,NA,0.00786206896551724,0.057,0.00786206896551724,7.25,127.19298245614,NA,yes,4
13,2354,3,1,NA,L,109.157539911811,3.89695424597581,0.017433518578171,1.903,0.017433518578171,109.157539911811,57.3607671633268,28.0109883313443,yes,10
13,2354,3,1,NA,L,96.421,3.89695424597581,0.0197363644849151,1.903,0.0197363644849151,96.421,50.6678928008408,24.7426564218887,yes,10
13,2360,1,0,NA,B,15.816,NA,0.0113808801213961,0.18,0.0113808801213961,15.816,87.8666666666667,NA,yes,6
13,2360,1,0,NA,B,17.2899381995114,NA,0.0104106792009868,0.18,0.0104106792009868,17.2899381995114,96.0552122195078,NA,yes,6
13,2360,2,0,NA,B,28.313,NA,0.011549464910112,0.327,0.011549464910112,28.313,86.5840978593272,NA,yes,7
13,2360,2,0,NA,B,29.8025930765689,NA,0.0109721996055803,0.327,0.0109721996055803,29.8025930765689,91.1394283687122,NA,yes,7
13,2360,3,0,NA,B,39.7048955373271,1.01623159235848,0.0112076859535281,0.445,0.0112076859535281,39.7048955373271,89.224484353544,39.0707156084172,yes,8
13,2360,3,0,NA,B,37.26,1.01623159235848,0.0119431025228127,0.445,0.0119431025228127,37.26,83.7303370786517,36.6648707638843,yes,8
13,2370,1,0,NA,B,6.86486511626684,NA,0.0128188971683474,0.088,0.0128188971683474,6.86486511626684,78.0098308666686,NA,yes,7
13,2370,2,0,NA,B,4.89397319354464,NA,0.0149163056504458,0.073,0.0149163056504458,4.89397319354464,67.0407286786937,NA,yes,7
13,2370,3,0,NA,B,4.5462373776943,NA,0.01429753763385,0.065,0.01429753763385,4.5462373776943,69.9421135029892,NA,yes,6
13,2371,1,0,NA,B,21.252,0.206289736354861,0.00592885375494071,0.126,0.00592885375494071,21.252,168.666666666667,103.020152022698,yes,5
13,2371,1,0,NA,B,11.0271928180727,0.206289736354861,0.0114262987941497,0.126,0.0114262987941497,11.0271928180727,87.5174033180373,53.4548786232566,yes,5
13,2371,2,0,NA,B,24.611,NA,0.00617610011783349,0.152,0.00617610011783349,24.611,161.914473684211,NA,yes,6
13,2371,2,0,NA,B,11.248903573145,NA,0.0135124280345754,0.152,0.0135124280345754,11.248903573145,74.0059445601645,NA,yes,6
13,2371,3,0,NA,B,19.518,0.38484510006475,0.00568705810021519,0.111,0.00568705810021519,19.518,175.837837837838,50.7165090492672,yes,5
13,2371,3,0,NA,B,9.44721196350439,0.38484510006475,0.0117494982042115,0.111,0.0117494982042115,9.44721196350439,85.1100176892287,24.5480895090386,yes,5
13,2372,1,0,NA,B,15.5442577279943,NA,0.0111938442507059,0.174,0.0111938442507059,15.5442577279943,89.3348145287029,NA,yes,7
13,2372,1,0,NA,B,25.431,NA,0.00684204317565176,0.174,0.00684204317565176,25.431,146.155172413793,NA,yes,7
13,2372,2,0,NA,B,15.161,NA,0.0065299122749159,0.099,0.0065299122749159,15.161,153.141414141414,NA,yes,5
13,2372,2,0,NA,B,10.4892525123445,NA,0.00943823212221174,0.099,0.00943823212221174,10.4892525123445,105.952045579237,NA,yes,5
13,2372,3,0,NA,B,22.3076026564122,NA,0.0115655637216507,0.258,0.0115655637216507,22.3076026564122,86.4635761876442,NA,yes,9
13,2372,3,0,NA,B,35.353,NA,0.00729782479563262,0.258,0.00729782479563262,35.353,137.027131782946,NA,yes,9
13,2373,1,0,NA,B,8.53936476641861,0.594467869875529,0.0146380911717892,0.125,0.0146380911717892,8.53936476641861,68.3149181313489,14.3647204485696,yes,6
13,2373,1,0,NA,B,14.968,0.594467869875529,0.00835114911811865,0.125,0.00835114911811865,14.968,119.744,25.1788208555898,yes,6
13,2373,2,0,NA,B,10.4752497278136,0.785398163397448,0.0168969718717096,0.177,0.0168969718717096,10.4752497278136,59.1822018520542,13.3375021944285,yes,6
13,2373,3,0,NA,B,5.95468412175925,NA,0.018136982212936,0.108,0.018136982212936,5.95468412175925,55.1359640903634,NA,yes,6
13,2376,1,1,NA,L,126.302,4.76258083176431,0.0192158477300439,2.427,0.0192158477300439,126.302,52.0403790688092,26.5196548807364,yes,9
13,2376,1,1,NA,L,134.525917886932,4.76258083176431,0.0180411331743514,2.427,0.0180411331743514,134.525917886932,55.4288907651141,28.2464324783117,yes,9
13,2376,2,1,NA,L,66.8831334130658,2.06119894002026,0.0173586364865674,1.161,0.0173586364865674,66.8831334130658,57.608211380763,32.4486550591804,yes,7
13,2376,2,1,NA,L,61.926,2.06119894002026,0.0187481833155702,1.161,0.0187481833155702,61.926,53.3385012919897,30.0436793351889,yes,7
13,2376,3,1,NA,L,64.683,1.97309690104115,0.0184283351112348,1.192,0.0184283351112348,64.683,54.2642617449665,32.7824750856729,yes,10
13,2376,3,1,NA,L,69.8435554426373,1.97309690104115,0.0170667142078555,1.192,0.0170667142078555,69.8435554426373,58.593586780736,35.3979347926514,yes,10
13,2377,1,0,NA,L,55.2818264292268,1.98556509688509,0.0155566495455969,0.86,0.0155566495455969,55.2818264292268,64.2811935223567,27.8418604939983,yes,13
13,2377,1,0,NA,L,56.487,1.98556509688509,0.0152247419760299,0.86,0.0152247419760299,56.487,65.6825581395349,28.4488280382323,yes,13
13,2377,1,1,NA,L,36.581,3.96724738159988,0.0216505836363139,0.792,0.0216505836363139,36.581,46.1881313131313,9.22075093417741,yes,8
13,2377,1,1,NA,L,42.3385859278446,3.96724738159988,0.0187063403900585,0.792,0.0187063403900585,42.3385859278446,53.4578105149553,10.6720307193878,yes,8
13,2377,2,0,NA,L,68.5634675567721,1.80861979941017,0.0152267677992736,1.044,0.0152267677992736,68.5634675567721,65.6738194988238,37.9092762221957,yes,19
13,2377,2,0,NA,L,68.703,1.80861979941017,0.0151958429762892,1.044,0.0151958429762892,68.703,65.8074712643678,37.986424798847,yes,19
13,2377,2,1,NA,L,35.658,3.7926926397848,0.0239777889954568,0.855,0.0239777889954568,35.658,41.7052631578947,9.40176370369503,yes,12
13,2377,2,1,NA,L,46.420397618597796,3.7926926397848,0.018418627238502,0.855,0.018418627238502,46.420397618597796,54.2928627118103,12.2394304066864,yes,12
13,2377,3,1,NA,L,62.759,3.7926926397848,0.0233910674166255,1.468,0.0233910674166255,62.759,42.7513623978202,16.5473466902293,yes,11
13,2377,3,1,NA,L,66.6007439250263,3.7926926397848,0.022041795834181,1.468,0.022041795834181,66.6007439250263,45.3683541723612,17.5602797934096,yes,11
13,2378,1,0,NA,B,42.866,1.31205181060213,0.0122707973685438,0.526,0.0122707973685438,42.866,81.4942965779468,32.6709659280359,yes,9
13,2378,1,0,NA,B,46.4600721747687,1.31205181060213,0.0113215493514807,0.526,0.0113215493514807,46.4600721747687,88.3271334121078,35.410242034152,yes,9
13,2378,2,0,NA,B,39.2568064323388,1.9482783190778,0.0128894845502045,0.506,0.0128894845502045,39.2568064323388,77.5826214077842,20.1494858552451,yes,7
13,2378,2,0,NA,B,36.585,1.9482783190778,0.0138308049747164,0.506,0.0138308049747164,36.585,72.302371541502,18.7781179114683,yes,7
13,2378,3,0,NA,B,48.0680585983987,0.924590352905561,0.0120870286202771,0.581,0.0120870286202771,48.0680585983987,82.7333194464694,51.9884924684137,yes,9
13,2379,1,0,NA,B,37.61,1.27176088481984,0.0136931667109811,0.515,0.0136931667109811,37.61,73.0291262135922,29.5731693346803,yes,9
13,2379,1,0,NA,B,41.9103341009416,1.27176088481984,0.0122881387382791,0.515,0.0122881387382791,41.9103341009416,81.3792895163915,32.954570785434,yes,9
13,2379,2,0,NA,B,16.703,NA,0.0126324612345088,0.211,0.0126324612345088,16.703,79.1611374407583,NA,yes,6
13,2379,2,0,NA,B,17.6178367372763,NA,0.0119764987692025,0.211,0.0119764987692025,17.6178367372763,83.4968565747692,NA,yes,6
13,2379,3,0,NA,B,14.553,NA,0.0125060125060125,0.182,0.0125060125060125,14.553,79.9615384615385,NA,yes,6
13,2379,3,0,NA,B,16.4719422031655,NA,0.0110490917072927,0.182,0.0110490917072927,16.4719422031655,90.5051769404698,NA,yes,6
13,2380,1,0,NA,L,11.283,NA,0.00895151998581938,0.101,0.00895151998581938,11.283,111.712871287129,NA,yes,7
13,2380,1,0,NA,L,5.77964931512318,NA,0.0174751086948685,0.101,0.0174751086948685,5.77964931512318,57.224250644784,NA,yes,7
13,2380,1,1,NA,L,13.987,0.584262602489883,0.0205190534067348,0.287,0.0205190534067348,13.987,48.7351916376307,23.9395777521841,yes,6
13,2380,1,1,NA,L,14.4940488881779,0.584262602489883,0.0198012302990155,0.287,0.0198012302990155,14.4940488881779,50.501912502362,24.8074219133833,yes,6
13,2380,2,0,NA,L,41.387,0.329283088742901,0.0145697924469036,0.603,0.0145697924469036,41.387,68.6351575456053,125.688203903828,yes,7
13,2380,2,0,NA,L,44.5685293643882,0.329283088742901,0.013529726212636,0.603,0.013529726212636,44.5685293643882,73.9113256457516,135.350192245028,yes,7
13,2380,2,1,NA,L,47.6281377843867,1.99807256263719,0.0145712184495171,0.694,0.0145712184495171,47.6281377843867,68.6284406115082,23.837041094005,yes,7
13,2380,2,1,NA,L,43.65,1.99807256263719,0.0158991981672394,0.694,0.0158991981672394,43.65,62.8962536023055,21.8460534498245,yes,7
13,2380,3,1,NA,L,20.3390445311118,0.878315674865888,0.0183882777496213,0.374,0.0183882777496213,20.3390445311118,54.3824720083203,23.156872993548,yes,10
13,2380,3,1,NA,L,19.808,0.878315674865888,0.0188812600969305,0.374,0.0188812600969305,19.808,52.9625668449198,22.5522560587622,yes,10
13,2381,1,0,NA,B,26.9623616142209,1.29182780789464,0.0143533420972992,0.387,0.0143533420972992,26.9623616142209,69.6701850496664,20.871482599653,yes,7
13,2381,1,0,NA,B,26.047,1.29182780789464,0.0148577571313395,0.387,0.0148577571313395,26.047,67.3049095607235,20.1629039418575,yes,7
13,2381,2,0,NA,B,37.2975834967256,1.26178632814469,0.0132984486794847,0.496,0.0132984486794847,37.2975834967256,75.1967409208177,29.5593498398158,yes,9
13,2381,2,0,NA,B,35.216,1.26178632814469,0.0140845070422535,0.496,0.0140845070422535,35.216,71,27.9096382759044,yes,9
13,2381,3,0,NA,B,34.2963200122724,1.33243289294229,0.0136457789008422,0.468,0.0136457789008422,34.2963200122724,73.2827350689581,25.7396227561892,yes,8
13,2381,3,0,NA,B,32.737,1.33243289294229,0.0142957509851239,0.468,0.0142957509851239,32.737,69.9508547008547,24.569342421223,yes,8
13,2382,1,0,NA,B,15.674,0.963335026053661,0.0318361617966058,0.499,0.0318361617966058,15.674,31.4108216432866,16.2705596454944,yes,7
13,2382,1,0,NA,B,37.645319312576,0.963335026053661,0.0132552999712052,0.499,0.0132552999712052,37.645319312576,75.441521668489,39.078117471542,yes,7
13,2382,2,0,NA,B,33.0208997212509,0.777563816717559,0.0124466626733219,0.411,0.0124466626733219,33.0208997212509,80.3428217062066,42.4671248986954,yes,7
13,2382,2,0,NA,B,15.674,0.777563816717559,0.0262217685338778,0.411,0.0262217685338778,15.674,38.1362530413625,20.1578309882871,yes,7
13,2382,3,0,NA,B,31.9916950582308,0.928856046680513,0.0135035045568445,0.432,0.0135035045568445,31.9916950582308,74.0548496718306,34.4420377867601,yes,6
13,2382,3,0,NA,B,15.674,0.928856046680513,0.0275615669261197,0.432,0.0275615669261197,15.674,36.2824074074074,16.874520068007,yes,6
13,2383,1,0,NA,B,14.4322032564998,0.809136822886136,0.0165601880566893,0.239,0.0165601880566893,14.4322032564998,60.3857876840996,17.8365424095039,yes,4
13,2383,1,0,NA,B,15.674,0.809136822886136,0.015248181702182,0.239,0.015248181702182,15.674,65.581589958159,19.3712602821509,yes,4
13,2383,2,0,NA,B,19.558,0.777563816717559,0.0141118723795889,0.276,0.0141118723795889,19.558,70.8623188405797,25.1529193868138,yes,6
13,2383,2,0,NA,B,20.7509597760621,0.777563816717559,0.01330058961024,0.276,0.01330058961024,20.7509597760621,75.1846368697902,26.6871468681003,yes,6
13,2383,3,0,NA,B,25.9343238499117,1.05683176866761,0.0103723544734295,0.269,0.0103723544734295,25.9343238499117,96.410125836103,24.5396898719351,yes,6
13,2383,3,0,NA,B,25.313,1.05683176866761,0.010626950578754,0.269,0.010626950578754,25.313,94.1003717472119,23.9517780884967,yes,6
13,2384,1,0,NA,B,15.1451783688641,NA,0.012017025852542,0.182,0.012017025852542,15.1451783688641,83.2152657629896,NA,yes,5
13,2384,1,0,NA,B,14.965,NA,0.0121617106582025,0.182,0.0121617106582025,14.965,82.2252747252747,NA,yes,5
13,2384,2,0,NA,B,22.6390018903099,0.825158945419444,0.0122355217487995,0.277,0.0122355217487995,22.6390018903099,81.7292487014798,27.4359285759207,yes,6
13,2384,2,0,NA,B,21.135,0.825158945419444,0.0131062219067897,0.277,0.0131062219067897,21.135,76.2996389891697,25.6132471414422,yes,6
13,2384,3,0,NA,B,15.4205664646382,NA,0.0119321167884423,0.184,0.0119321167884423,15.4205664646382,83.8074264382511,NA,yes,6
13,2384,3,0,NA,B,14.969,NA,0.0122920702785757,0.184,0.0122920702785757,14.969,81.3532608695652,NA,yes,6
14,1478,1,0,NA,B,32.537,0.870029724242045,0.00845191627992747,0.275,0.00845191627992747,32.537,118.316363636364,37.397572856888,yes,14
14,1478,2,0,NA,B,28.114,0.781476081318982,0.00885679732517607,0.249,0.00885679732517607,28.114,112.907630522088,35.9755092600517,yes,7
14,1478,3,0,NA,B,23.834,1.09358840271461,0.00935638163967441,0.223,0.00935638163967441,23.834,106.878923766816,21.7943057377319,yes,7
14,2004,1,0,NA,B,36.481,1.90522377350805,0.0160357446341931,0.585,0.0160357446341931,36.481,62.3606837606838,19.1478820006682,yes,16
14,2004,2,0,NA,B,31.795,1.16420060634256,0.0157886460135241,0.502,0.0157886460135241,31.795,63.3366533864542,27.3105853293505,yes,15
14,2004,3,0,NA,B,19.457,0.773661369593178,0.0156755923318086,0.305,0.0156755923318086,19.457,63.7934426229508,25.1492458648042,yes,9
14,2005,1,0,NA,B,32.996,0.829189019745377,0.0140320038792581,0.463,0.0140320038792581,32.996,71.2656587473002,39.7930980925582,yes,7
14,2005,2,0,NA,B,41.111,1.39451861775886,0.0150081486706721,0.617,0.0150081486706721,41.111,66.6304700162075,29.4804239086243,yes,8
14,2005,3,0,NA,B,35.35,0.682947881720772,0.0145685997171146,0.515,0.0145685997171146,35.35,68.6407766990291,51.7609043766726,yes,7
14,2006,1,0,NA,B,NA,0.937416886661546,NA,0.362,NA,NA,NA,NA,yes,6
14,2006,2,0,NA,B,NA,NA,NA,0.274,NA,NA,NA,NA,yes,8
14,2006,3,0,NA,B,NA,NA,NA,0.216,NA,NA,NA,NA,yes,7
