"","tree","week","species","rep","date.x","mean_pd","mpa_pd","date_pd","date.y","mean_md","mpa_md","date_md"
"252",2025,19,"blue oak","3",2022-05-09,1.70942857142857,1.902,2022-05-09,NA,NA,NA,NA
"253",2025,19,"blue oak","4",2022-05-09,1.70942857142857,1.553,2022-05-09,NA,NA,NA,NA
"254",2025,19,"blue oak","5",2022-05-09,1.70942857142857,1.688,2022-05-09,NA,NA,NA,NA
"255",2025,19,"blue oak","6",2022-05-09,1.70942857142857,1.579,2022-05-09,NA,NA,NA,NA
"256",2025,19,"blue oak","7",2022-05-09,1.70942857142857,1.498,2022-05-09,NA,NA,NA,NA
"257",2025,21,"blue oak","1",NA,NA,NA,NA,2022-05-23,3.0585,3.069,2022-05-23
"258",2025,21,"blue oak","2",NA,NA,NA,NA,2022-05-23,3.0585,3.048,2022-05-23
"259",2025,29,"blue oak","1",2022-07-19,3.125,3,2022-07-19,2022-07-19,4.06666666666667,4.2,2022-07-19
"260",2025,29,"blue oak","2",2022-07-19,3.125,3.4,2022-07-19,2022-07-19,4.06666666666667,4,2022-07-19
"261",2025,29,"blue oak","3",2022-07-19,3.125,3.7,2022-07-19,2022-07-19,4.06666666666667,4,2022-07-19
"262",2025,29,"blue oak","4",2022-07-19,3.125,2.4,2022-07-19,NA,NA,NA,NA
"263",2026,11,"blue oak","1",2022-03-15,1.4425,1.6,2022-03-15,NA,NA,NA,NA
"264",2026,11,"blue oak","2",2022-03-15,1.4425,1.15,2022-03-15,NA,NA,NA,NA
"265",2026,11,"blue oak","3",2022-03-15,1.4425,1.59,2022-03-15,NA,NA,NA,NA
"266",2026,11,"blue oak","4",2022-03-15,1.4425,1.43,2022-03-15,NA,NA,NA,NA
"267",2026,15,"blue oak","1",NA,NA,NA,NA,2022-04-13,1.697,1.731,2022-04-13
"268",2026,15,"blue oak","2",NA,NA,NA,NA,2022-04-13,1.697,1.702,2022-04-13
"269",2026,15,"blue oak","3",NA,NA,NA,NA,2022-04-13,1.697,1.658,2022-04-13
"270",2026,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,2.63266666666667,2.591,2022-05-09
"271",2026,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,2.63266666666667,2.787,2022-05-09
"272",2026,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,2.63266666666667,2.52,2022-05-09
"273",2026,21,"blue oak","1",NA,NA,NA,NA,2022-05-23,3.367,3.334,2022-05-23
"274",2026,21,"blue oak","2",NA,NA,NA,NA,2022-05-23,3.367,3.4,2022-05-23
"275",2026,29,"blue oak","1",2022-07-19,3.85,4.2,2022-07-19,2022-07-19,4.53333333333333,4.9,2022-07-19
"276",2026,29,"blue oak","2",2022-07-19,3.85,3.5,2022-07-19,2022-07-19,4.53333333333333,4.4,2022-07-19
"277",2026,29,"blue oak","3",2022-07-19,3.85,4.1,2022-07-19,2022-07-19,4.53333333333333,4.3,2022-07-19
"278",2026,29,"blue oak","4",2022-07-19,3.85,3.6,2022-07-19,NA,NA,NA,NA
"279",2027,11,"blue oak","1",2022-03-15,1.44666666666667,1.42,2022-03-15,NA,NA,NA,NA
"280",2027,11,"blue oak","2",2022-03-15,1.44666666666667,1.6,2022-03-15,NA,NA,NA,NA
"281",2027,11,"blue oak","3",2022-03-15,1.44666666666667,1.55,2022-03-15,NA,NA,NA,NA
"282",2027,11,"blue oak","4",2022-03-15,1.44666666666667,1.4,2022-03-15,NA,NA,NA,NA
"283",2027,11,"blue oak","5",2022-03-15,1.44666666666667,1.32,2022-03-15,NA,NA,NA,NA
"284",2027,11,"blue oak","6",2022-03-15,1.44666666666667,1.39,2022-03-15,NA,NA,NA,NA
"285",2027,15,"blue oak","1",NA,NA,NA,NA,2022-04-13,2.2905,2.287,2022-04-13
"286",2027,15,"blue oak","2",NA,NA,NA,NA,2022-04-13,2.2905,2.371,2022-04-13
"287",2027,15,"blue oak","3",NA,NA,NA,NA,2022-04-13,2.2905,2.19,2022-04-13
"288",2027,15,"blue oak","4",NA,NA,NA,NA,2022-04-13,2.2905,2.314,2022-04-13
"289",2027,19,"blue oak","1",2022-05-09,1.78025,1.96,2022-05-09,2022-05-09,2.51066666666667,2.21,2022-05-09
"290",2027,19,"blue oak","2",2022-05-09,1.78025,1.719,2022-05-09,2022-05-09,2.51066666666667,2.701,2022-05-09
"291",2027,19,"blue oak","3",2022-05-09,1.78025,1.961,2022-05-09,2022-05-09,2.51066666666667,2.621,2022-05-09
"292",2027,19,"blue oak","4",2022-05-09,1.78025,1.481,2022-05-09,NA,NA,NA,NA
"293",2027,21,"blue oak","1",NA,NA,NA,NA,2022-05-23,3.34425,3.61,2022-05-23
"294",2027,21,"blue oak","2",NA,NA,NA,NA,2022-05-23,3.34425,3.14,2022-05-23
"295",2027,21,"blue oak","3",NA,NA,NA,NA,2022-05-23,3.34425,3.339,2022-05-23
"296",2027,21,"blue oak","4",NA,NA,NA,NA,2022-05-23,3.34425,3.288,2022-05-23
"297",2027,29,"blue oak","1",2022-07-19,3.46666666666667,3.2,2022-07-19,NA,NA,NA,NA
"298",2027,29,"blue oak","2",2022-07-19,3.46666666666667,3.6,2022-07-19,NA,NA,NA,NA
"299",2027,29,"blue oak","3",2022-07-19,3.46666666666667,3.6,2022-07-19,NA,NA,NA,NA
"300",2028,15,NA,"1",NA,NA,NA,NA,2022-04-13,1.664,1.469,2022-04-13
"301",2028,15,NA,"2",NA,NA,NA,NA,2022-04-13,1.664,1.762,2022-04-13
"302",2028,15,NA,"3",NA,NA,NA,NA,2022-04-13,1.664,1.761,2022-04-13
"303",2028,19,NA,"1",2022-05-09,1.9845,1.961,2022-05-09,2022-05-09,2.074,2.113,2022-05-09
"304",2028,19,NA,"2",2022-05-09,1.9845,2.008,2022-05-09,2022-05-09,2.074,2.007,2022-05-09
"305",2028,19,NA,"3",NA,NA,NA,NA,2022-05-09,2.074,2.102,2022-05-09
"306",2028,21,NA,"1",NA,NA,NA,NA,2022-05-23,3.2125,3.201,2022-05-23
"307",2028,21,NA,"2",NA,NA,NA,NA,2022-05-23,3.2125,3.224,2022-05-23
"308",2028,29,NA,"1",2022-07-19,3.36666666666667,3,2022-07-19,2022-07-19,4.75,5.5,2022-07-19
"309",2028,29,NA,"2",2022-07-19,3.36666666666667,3.6,2022-07-19,2022-07-19,4.75,4.5,2022-07-19
"310",2028,29,NA,"3",2022-07-19,3.36666666666667,3.5,2022-07-19,2022-07-19,4.75,4.5,2022-07-19
"311",2028,29,NA,"4",NA,NA,NA,NA,2022-07-19,4.75,4.5,2022-07-19
"312",2029,19,NA,"1",2022-05-09,1.869,1.398,2022-05-09,2022-05-09,2.0006,2.05,2022-05-09
"313",2029,19,NA,"2",2022-05-09,1.869,1.448,2022-05-09,2022-05-09,2.0006,2.153,2022-05-09
"314",2029,19,NA,"3",2022-05-09,1.869,2.86,2022-05-09,2022-05-09,2.0006,1.384,2022-05-09
"315",2029,19,NA,"4",2022-05-09,1.869,1.758,2022-05-09,2022-05-09,2.0006,2.225,2022-05-09
"316",2029,19,NA,"5",2022-05-09,1.869,1.888,2022-05-09,2022-05-09,2.0006,2.191,2022-05-09
"317",2029,19,NA,"6",2022-05-09,1.869,1.388,2022-05-09,NA,NA,NA,NA
"318",2029,19,NA,"7",2022-05-09,1.869,2.343,2022-05-09,NA,NA,NA,NA
"319",2029,21,NA,"1",NA,NA,NA,NA,2022-05-23,2.5555,2.571,2022-05-23
"320",2029,21,NA,"2",NA,NA,NA,NA,2022-05-23,2.5555,2.469,2022-05-23
"321",2029,21,NA,"3",NA,NA,NA,NA,2022-05-23,2.5555,2.736,2022-05-23
"322",2029,21,NA,"4",NA,NA,NA,NA,2022-05-23,2.5555,2.446,2022-05-23
"323",2029,29,NA,"1",2022-07-19,1.945,2,2022-07-19,2022-07-19,3.3,3.7,2022-07-19
"324",2029,29,NA,"2",2022-07-19,1.945,2.08,2022-07-19,2022-07-19,3.3,3.3,2022-07-19
"325",2029,29,NA,"3",2022-07-19,1.945,1.6,2022-07-19,2022-07-19,3.3,3.2,2022-07-19
"326",2029,29,NA,"4",2022-07-19,1.945,2.1,2022-07-19,2022-07-19,3.3,3,2022-07-19
"327",2030,19,NA,"1",2022-05-09,1.26025,1.271,2022-05-09,2022-05-09,1.8912,1.954,2022-05-09
"328",2030,19,NA,"2",2022-05-09,1.26025,1.288,2022-05-09,2022-05-09,1.8912,2.165,2022-05-09
"329",2030,19,NA,"3",2022-05-09,1.26025,1.201,2022-05-09,2022-05-09,1.8912,1.592,2022-05-09
"330",2030,19,NA,"4",2022-05-09,1.26025,1.281,2022-05-09,2022-05-09,1.8912,1.737,2022-05-09
"331",2030,19,NA,"5",NA,NA,NA,NA,2022-05-09,1.8912,2.008,2022-05-09
"332",2030,21,NA,"1",NA,NA,NA,NA,2022-05-23,2.02375,1.899,2022-05-23
"333",2030,21,NA,"2",NA,NA,NA,NA,2022-05-23,2.02375,2.08,2022-05-23
"334",2030,21,NA,"3",NA,NA,NA,NA,2022-05-23,2.02375,2.016,2022-05-23
"335",2030,21,NA,"4",NA,NA,NA,NA,2022-05-23,2.02375,2.1,2022-05-23
"336",2030,29,NA,"1",2022-07-19,3.1,2.5,2022-07-19,2022-07-19,3.39,3.1,2022-07-19
"337",2030,29,NA,"2",2022-07-19,3.1,3,2022-07-19,2022-07-19,3.39,3.6,2022-07-19
"338",2030,29,NA,"3",2022-07-19,3.1,3.3,2022-07-19,2022-07-19,3.39,3.1,2022-07-19
"339",2030,29,NA,"4",2022-07-19,3.1,3.6,2022-07-19,2022-07-19,3.39,3.65,2022-07-19
"340",2030,29,NA,"5",NA,NA,NA,NA,2022-07-19,3.39,3.5,2022-07-19
"341",2031,15,NA,"1",NA,NA,NA,NA,2022-04-13,2.00433333333333,1.731,2022-04-13
"342",2031,15,NA,"2",NA,NA,NA,NA,2022-04-13,2.00433333333333,2.201,2022-04-13
"343",2031,15,NA,"3",NA,NA,NA,NA,2022-04-13,2.00433333333333,2.081,2022-04-13
"344",2031,19,NA,"1",2022-05-09,1.683,1.708,2022-05-09,2022-05-09,2.786,3.149,2022-05-09
"345",2031,19,NA,"2",2022-05-09,1.683,1.658,2022-05-09,2022-05-09,2.786,2.851,2022-05-09
"346",2031,19,NA,"3",NA,NA,NA,NA,2022-05-09,2.786,2.643,2022-05-09
"347",2031,19,NA,"4",NA,NA,NA,NA,2022-05-09,2.786,2.501,2022-05-09
"348",2031,21,NA,"1",NA,NA,NA,NA,2022-05-23,2.971,3.053,2022-05-23
"349",2031,21,NA,"2",NA,NA,NA,NA,2022-05-23,2.971,2.889,2022-05-23
"350",2031,29,NA,"1",2022-07-19,3.296,3.6,2022-07-19,2022-07-19,4.03333333333333,3.9,2022-07-19
"351",2031,29,NA,"2",2022-07-19,3.296,3.3,2022-07-19,2022-07-19,4.03333333333333,4.2,2022-07-19
"352",2031,29,NA,"3",2022-07-19,3.296,2.8,2022-07-19,2022-07-19,4.03333333333333,4,2022-07-19
"353",2031,29,NA,"4",2022-07-19,3.296,3.6,2022-07-19,NA,NA,NA,NA
"354",2031,29,NA,"5",2022-07-19,3.296,3.18,2022-07-19,NA,NA,NA,NA
"355",2082,19,"blue oak","1",2022-05-09,1.65333333333333,1.751,2022-05-09,NA,NA,NA,NA
"356",2082,19,"blue oak","2",2022-05-09,1.65333333333333,1.588,2022-05-09,NA,NA,NA,NA
"357",2082,19,"blue oak","3",2022-05-09,1.65333333333333,1.621,2022-05-09,NA,NA,NA,NA
"358",2083,19,"blue oak","1",2022-05-09,1.58975,1.745,2022-05-09,2022-05-09,2.48,2.465,2022-05-09
"359",2083,19,"blue oak","2",2022-05-09,1.58975,1.498,2022-05-09,2022-05-09,2.48,2.495,2022-05-09
"360",2083,19,"blue oak","3",2022-05-09,1.58975,1.538,2022-05-09,NA,NA,NA,NA
"361",2083,19,"blue oak","4",2022-05-09,1.58975,1.578,2022-05-09,NA,NA,NA,NA
"362",2084,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,2.035,2.038,2022-05-09
"363",2084,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,2.035,1.985,2022-05-09
"364",2084,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,2.035,2.082,2022-05-09
"365",2085,11,"blue oak","1",2022-03-15,1.17966666666667,1.149,2022-03-15,NA,NA,NA,NA
"366",2085,11,"blue oak","2",2022-03-15,1.17966666666667,1.26,2022-03-15,NA,NA,NA,NA
"367",2085,11,"blue oak","3",2022-03-15,1.17966666666667,1.13,2022-03-15,NA,NA,NA,NA
"368",2085,15,"blue oak","1",NA,NA,NA,NA,2022-04-11,1.5175,1.45,2022-04-11
"369",2085,15,"blue oak","2",NA,NA,NA,NA,2022-04-11,1.5175,1.31,2022-04-11
"370",2085,15,"blue oak","3",NA,NA,NA,NA,2022-04-11,1.5175,1.68,2022-04-11
"371",2085,15,"blue oak","4",NA,NA,NA,NA,2022-04-11,1.5175,1.63,2022-04-11
"372",2085,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,2.29533333333333,2.182,2022-05-09
"373",2085,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,2.29533333333333,2.372,2022-05-09
"374",2085,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,2.29533333333333,2.332,2022-05-09
"375",2085,29,"blue oak","1",2022-07-19,2.78,2.9,2022-07-19,2022-07-19,4.1,4.1,2022-07-19
"376",2085,29,"blue oak","2",2022-07-19,2.78,3.5,2022-07-19,2022-07-19,4.1,3.9,2022-07-19
"377",2085,29,"blue oak","3",2022-07-19,2.78,2.2,2022-07-19,2022-07-19,4.1,4.3,2022-07-19
"378",2085,29,"blue oak","4",2022-07-19,2.78,2.6,2022-07-19,NA,NA,NA,NA
"379",2085,29,"blue oak","5",2022-07-19,2.78,2.7,2022-07-19,NA,NA,NA,NA
"380",2086,11,"blue oak","1",2022-03-15,0.936,0.458,2022-03-15,NA,NA,NA,NA
"381",2086,11,"blue oak","2",2022-03-15,0.936,1.3,2022-03-15,NA,NA,NA,NA
"382",2086,11,"blue oak","3",2022-03-15,0.936,0.916,2022-03-15,NA,NA,NA,NA
"383",2086,11,"blue oak","4",2022-03-15,0.936,1.07,2022-03-15,NA,NA,NA,NA
"384",2086,15,"blue oak","1",NA,NA,NA,NA,2022-04-11,1.58666666666667,1.55,2022-04-11
"385",2086,15,"blue oak","2",NA,NA,NA,NA,2022-04-11,1.58666666666667,1.56,2022-04-11
"386",2086,15,"blue oak","3",NA,NA,NA,NA,2022-04-11,1.58666666666667,1.65,2022-04-11
"387",2086,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,2.241,2.11,2022-05-09
"388",2086,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,2.241,2.281,2022-05-09
"389",2086,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,2.241,2.332,2022-05-09
"390",2086,29,"blue oak","1",2022-07-19,2.44,2.45,2022-07-19,2022-07-19,4.13333333333333,4.2,2022-07-19
"391",2086,29,"blue oak","2",2022-07-19,2.44,2.6,2022-07-19,2022-07-19,4.13333333333333,4.2,2022-07-19
"392",2086,29,"blue oak","3",2022-07-19,2.44,2.27,2022-07-19,2022-07-19,4.13333333333333,4,2022-07-19
"393",2087,11,"blue oak","1",2022-03-15,1.15,1.17,2022-03-15,NA,NA,NA,NA
"394",2087,11,"blue oak","2",2022-03-15,1.15,1.13,2022-03-15,NA,NA,NA,NA
"395",2087,15,"blue oak","1",NA,NA,NA,NA,2022-04-11,1.30666666666667,1.4,2022-04-11
"396",2087,15,"blue oak","2",NA,NA,NA,NA,2022-04-11,1.30666666666667,1.32,2022-04-11
"397",2087,15,"blue oak","3",NA,NA,NA,NA,2022-04-11,1.30666666666667,1.2,2022-04-11
"398",2087,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,1.7395,1.701,2022-05-09
"399",2087,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,1.7395,1.778,2022-05-09
"400",2087,29,"blue oak","1",2022-07-19,1.6225,1.55,2022-07-19,2022-07-19,3.63333333333333,3.5,2022-07-19
"401",2087,29,"blue oak","2",2022-07-19,1.6225,1.55,2022-07-19,2022-07-19,3.63333333333333,3.8,2022-07-19
"402",2087,29,"blue oak","3",2022-07-19,1.6225,1.8,2022-07-19,2022-07-19,3.63333333333333,3.6,2022-07-19
"403",2087,29,"blue oak","4",2022-07-19,1.6225,1.59,2022-07-19,NA,NA,NA,NA
"404",2088,11,"blue oak","1",2022-03-15,1.41666666666667,1.43,2022-03-15,NA,NA,NA,NA
"405",2088,11,"blue oak","2",2022-03-15,1.41666666666667,1.32,2022-03-15,NA,NA,NA,NA
"406",2088,11,"blue oak","3",2022-03-15,1.41666666666667,1.5,2022-03-15,NA,NA,NA,NA
"407",2088,15,"blue oak","1",NA,NA,NA,NA,2022-04-11,1.28,1.43,2022-04-11
"408",2088,15,"blue oak","2",NA,NA,NA,NA,2022-04-11,1.28,1.25,2022-04-11
"409",2088,15,"blue oak","3",NA,NA,NA,NA,2022-04-11,1.28,1.24,2022-04-11
"410",2088,15,"blue oak","4",NA,NA,NA,NA,2022-04-11,1.28,1.2,2022-04-11
"411",2088,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,1.65266666666667,1.374,2022-05-09
"412",2088,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,1.65266666666667,1.743,2022-05-09
"413",2088,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,1.65266666666667,1.841,2022-05-09
"414",2088,29,"blue oak","1",2022-07-19,2.255,2.09,2022-07-19,2022-07-19,3.53333333333333,4,2022-07-19
"415",2088,29,"blue oak","2",2022-07-19,2.255,2.28,2022-07-19,2022-07-19,3.53333333333333,3.4,2022-07-19
"416",2088,29,"blue oak","3",2022-07-19,2.255,2.3,2022-07-19,2022-07-19,3.53333333333333,3.2,2022-07-19
"417",2088,29,"blue oak","4",2022-07-19,2.255,2.35,2022-07-19,NA,NA,NA,NA
"418",2089,11,"live oak","1",2022-03-15,1.005,0.99,2022-03-15,NA,NA,NA,NA
"419",2089,11,"live oak","2",2022-03-15,1.005,1.5,2022-03-15,NA,NA,NA,NA
"420",2089,11,"live oak","3",2022-03-15,1.005,1.5,2022-03-15,NA,NA,NA,NA
"421",2089,11,"live oak","4",2022-03-15,1.005,0.6,2022-03-15,NA,NA,NA,NA
"422",2089,11,"live oak","5",2022-03-15,1.005,0.45,2022-03-15,NA,NA,NA,NA
"423",2089,11,"live oak","6",2022-03-15,1.005,0.32,2022-03-15,NA,NA,NA,NA
"424",2089,11,"live oak","7",2022-03-15,1.005,1.49,2022-03-15,NA,NA,NA,NA
"425",2089,11,"live oak","8",2022-03-15,1.005,1.19,2022-03-15,NA,NA,NA,NA
"426",2089,15,"live oak","1",NA,NA,NA,NA,2022-04-11,1.32,1.23,2022-04-11
"427",2089,15,"live oak","2",NA,NA,NA,NA,2022-04-11,1.32,1.4,2022-04-11
"428",2089,15,"live oak","3",NA,NA,NA,NA,2022-04-11,1.32,1.15,2022-04-11
"429",2089,15,"live oak","4",NA,NA,NA,NA,2022-04-11,1.32,1.5,2022-04-11
"430",2089,19,"live oak","1",NA,NA,NA,NA,2022-05-09,1.30933333333333,1.352,2022-05-09
"431",2089,19,"live oak","2",NA,NA,NA,NA,2022-05-09,1.30933333333333,1.139,2022-05-09
"432",2089,19,"live oak","3",NA,NA,NA,NA,2022-05-09,1.30933333333333,1.437,2022-05-09
"433",2089,29,"live oak","1",NA,NA,NA,NA,2022-07-19,2.43333333333333,2.5,2022-07-19
"434",2089,29,"live oak","2",NA,NA,NA,NA,2022-07-19,2.43333333333333,2.4,2022-07-19
"435",2089,29,"live oak","3",NA,NA,NA,NA,2022-07-19,2.43333333333333,2.4,2022-07-19
"436",2090,11,"blue (or valley) oak","1",2022-03-15,1.1595,1.74,2022-03-15,NA,NA,NA,NA
"437",2090,11,"blue (or valley) oak","2",2022-03-15,1.1595,0.579,2022-03-15,NA,NA,NA,NA
"438",2090,15,"blue (or valley) oak","1",NA,NA,NA,NA,2022-04-11,1.8925,2.04,2022-04-11
"439",2090,15,"blue (or valley) oak","2",NA,NA,NA,NA,2022-04-11,1.8925,1.85,2022-04-11
"440",2090,15,"blue (or valley) oak","3",NA,NA,NA,NA,2022-04-11,1.8925,1.8,2022-04-11
"441",2090,15,"blue (or valley) oak","4",NA,NA,NA,NA,2022-04-11,1.8925,1.88,2022-04-11
"442",2090,19,"blue (or valley) oak","1",NA,NA,NA,NA,2022-05-09,2.00566666666667,2.164,2022-05-09
"443",2090,19,"blue (or valley) oak","2",NA,NA,NA,NA,2022-05-09,2.00566666666667,1.987,2022-05-09
"444",2090,19,"blue (or valley) oak","3",NA,NA,NA,NA,2022-05-09,2.00566666666667,1.866,2022-05-09
"445",2090,29,"blue (or valley) oak","1",2022-07-19,0.943,1.34,2022-07-19,2022-07-19,4,3.5,2022-07-19
"446",2090,29,"blue (or valley) oak","2",2022-07-19,0.943,0.95,2022-07-19,2022-07-19,4,4.7,2022-07-19
"447",2090,29,"blue (or valley) oak","3",2022-07-19,0.943,0.67,2022-07-19,2022-07-19,4,4,2022-07-19
"448",2090,29,"blue (or valley) oak","4",2022-07-19,0.943,1.038,2022-07-19,2022-07-19,4,3.8,2022-07-19
"449",2090,29,"blue (or valley) oak","5",2022-07-19,0.943,0.89,2022-07-19,NA,NA,NA,NA
"450",2090,29,"blue (or valley) oak","6",2022-07-19,0.943,0.77,2022-07-19,NA,NA,NA,NA
"451",2091,11,"live oak","1",2022-03-15,0.314666666666667,0.373,2022-03-15,NA,NA,NA,NA
"452",2091,11,"live oak","2",2022-03-15,0.314666666666667,0.296,2022-03-15,NA,NA,NA,NA
"453",2091,11,"live oak","3",2022-03-15,0.314666666666667,0.275,2022-03-15,NA,NA,NA,NA
"454",2091,15,"live oak","1",NA,NA,NA,NA,2022-04-11,1.44333333333333,1.29,2022-04-11
"455",2091,15,"live oak","2",NA,NA,NA,NA,2022-04-11,1.44333333333333,1.45,2022-04-11
"456",2091,15,"live oak","3",NA,NA,NA,NA,2022-04-11,1.44333333333333,1.24,2022-04-11
"457",2091,15,"live oak","4",NA,NA,NA,NA,2022-04-11,1.44333333333333,1.85,2022-04-11
"458",2091,15,"live oak","5",NA,NA,NA,NA,2022-04-11,1.44333333333333,1.45,2022-04-11
"459",2091,15,"live oak","6",NA,NA,NA,NA,2022-04-11,1.44333333333333,1.38,2022-04-11
"460",2091,19,"live oak","1",NA,NA,NA,NA,2022-05-09,1.29433333333333,1.3,2022-05-09
"461",2091,19,"live oak","2",NA,NA,NA,NA,2022-05-09,1.29433333333333,1.281,2022-05-09
"462",2091,19,"live oak","3",NA,NA,NA,NA,2022-05-09,1.29433333333333,1.302,2022-05-09
"463",2091,29,"live oak","1",2022-07-19,0.2925,0.3,2022-07-19,2022-07-19,2.8225,2.95,2022-07-19
"464",2091,29,"live oak","2",2022-07-19,0.2925,0.35,2022-07-19,2022-07-19,2.8225,2.99,2022-07-19
"465",2091,29,"live oak","3",2022-07-19,0.2925,0.25,2022-07-19,2022-07-19,2.8225,2.5,2022-07-19
"466",2091,29,"live oak","4",2022-07-19,0.2925,0.27,2022-07-19,2022-07-19,2.8225,2.85,2022-07-19
"467",2092,11,"live oak","1",2022-03-15,0.25,0.286,2022-03-15,NA,NA,NA,NA
"468",2092,11,"live oak","2",2022-03-15,0.25,0.2,2022-03-15,NA,NA,NA,NA
"469",2092,11,"live oak","3",2022-03-15,0.25,0.264,2022-03-15,NA,NA,NA,NA
"470",2092,15,"live oak","1",NA,NA,NA,NA,2022-04-11,1.57357142857143,1.18,2022-04-11
"471",2092,15,"live oak","2",NA,NA,NA,NA,2022-04-11,1.57357142857143,1.93,2022-04-11
"472",2092,15,"live oak","3",NA,NA,NA,NA,2022-04-11,1.57357142857143,2.2,2022-04-11
"473",2092,15,"live oak","4",NA,NA,NA,NA,2022-04-11,1.57357142857143,1.3,2022-04-11
"474",2092,15,"live oak","5",NA,NA,NA,NA,2022-04-11,1.57357142857143,1.235,2022-04-11
"475",2092,15,"live oak","6",NA,NA,NA,NA,2022-04-11,1.57357142857143,1.27,2022-04-11
"476",2092,15,"live oak","7",NA,NA,NA,NA,2022-04-11,1.57357142857143,1.9,2022-04-11
"477",2092,19,"live oak","1",NA,NA,NA,NA,2022-05-09,1.45528571428571,1.195,2022-05-09
"478",2092,19,"live oak","2",NA,NA,NA,NA,2022-05-09,1.45528571428571,1.371,2022-05-09
"479",2092,19,"live oak","3",NA,NA,NA,NA,2022-05-09,1.45528571428571,1.172,2022-05-09
"480",2092,19,"live oak","4",NA,NA,NA,NA,2022-05-09,1.45528571428571,1.372,2022-05-09
"481",2092,19,"live oak","5",NA,NA,NA,NA,2022-05-09,1.45528571428571,2.512,2022-05-09
"482",2092,19,"live oak","6",NA,NA,NA,NA,2022-05-09,1.45528571428571,1.081,2022-05-09
"483",2092,19,"live oak","7",NA,NA,NA,NA,2022-05-09,1.45528571428571,1.484,2022-05-09
"484",2092,29,"live oak","1",2022-07-19,1.43333333333333,1.43,2022-07-19,2022-07-19,3.26,2.8,2022-07-19
"485",2092,29,"live oak","2",2022-07-19,1.43333333333333,1.32,2022-07-19,2022-07-19,3.26,2.9,2022-07-19
"486",2092,29,"live oak","3",2022-07-19,1.43333333333333,1.55,2022-07-19,2022-07-19,3.26,3.6,2022-07-19
"487",2092,29,"live oak","4",NA,NA,NA,NA,2022-07-19,3.26,3.5,2022-07-19
"488",2092,29,"live oak","5",NA,NA,NA,NA,2022-07-19,3.26,3.5,2022-07-19
"489",2093,11,"live oak","1",2022-03-15,0.3225,0.35,2022-03-15,NA,NA,NA,NA
"490",2093,11,"live oak","2",2022-03-15,0.3225,0.51,2022-03-15,NA,NA,NA,NA
"491",2093,11,"live oak","3",2022-03-15,0.3225,0.25,2022-03-15,NA,NA,NA,NA
"492",2093,11,"live oak","4",2022-03-15,0.3225,0.18,2022-03-15,NA,NA,NA,NA
"493",2093,15,"live oak","1",NA,NA,NA,NA,2022-04-11,1.07714285714286,0.96,2022-04-11
"494",2093,15,"live oak","2",NA,NA,NA,NA,2022-04-11,1.07714285714286,0.95,2022-04-11
"495",2093,15,"live oak","3",NA,NA,NA,NA,2022-04-11,1.07714285714286,0.85,2022-04-11
"496",2093,15,"live oak","4",NA,NA,NA,NA,2022-04-11,1.07714285714286,0.67,2022-04-11
"497",2093,15,"live oak","5",NA,NA,NA,NA,2022-04-11,1.07714285714286,1.51,2022-04-11
"498",2093,15,"live oak","6",NA,NA,NA,NA,2022-04-11,1.07714285714286,1.22,2022-04-11
"499",2093,15,"live oak","7",NA,NA,NA,NA,2022-04-11,1.07714285714286,1.38,2022-04-11
"500",2093,19,"live oak","1",NA,NA,NA,NA,2022-05-09,1.83266666666667,2.161,2022-05-09
"501",2093,19,"live oak","2",NA,NA,NA,NA,2022-05-09,1.83266666666667,1.709,2022-05-09
"502",2093,19,"live oak","3",NA,NA,NA,NA,2022-05-09,1.83266666666667,1.764,2022-05-09
"503",2093,19,"live oak","4",NA,NA,NA,NA,2022-05-09,1.83266666666667,1.942,2022-05-09
"504",2093,19,"live oak","5",NA,NA,NA,NA,2022-05-09,1.83266666666667,1.701,2022-05-09
"505",2093,19,"live oak","6",NA,NA,NA,NA,2022-05-09,1.83266666666667,1.719,2022-05-09
"506",2093,29,"live oak","1",2022-07-19,1.07,1.19,2022-07-19,NA,NA,NA,NA
"507",2093,29,"live oak","2",2022-07-19,1.07,1.03,2022-07-19,NA,NA,NA,NA
"508",2093,29,"live oak","3",2022-07-19,1.07,0.99,2022-07-19,NA,NA,NA,NA
"509",2127,17,"blue oak","1",2022-04-25,1.235,1.251,2022-04-25,NA,NA,NA,NA
