tag,site,plot,species,date,pd_md,water_potential_mpa,year
2022,Chamise,Chamise,live oak,2023-05-12,pd,0.35,2023
2022,Chamise,Chamise,live oak,2023-05-12,md,1.45,2023
2022,Chamise,Chamise,live oak,2023-04-14,md,0.675,2023
2022,Chamise,Chamise,live oak,2023-05-12,pd,0.29,2023
2022,Chamise,Chamise,live oak,2023-05-12,pd,0.25,2023
2022,Chamise,Chamise,live oak,2023-09-29,pd,0.795,2023
2022,Chamise,Chamise,live oak,2023-09-29,md,3.7,2023
2022,Chamise,Chamise,live oak,2023-09-29,pd,0.599,2023
2022,Chamise,Chamise,live oak,2023-09-29,pd,0.633,2023
2022,Chamise,Chamise,live oak,2023-04-14,md,0.85,2023
2022,Chamise,Chamise,live oak,2023-04-14,pd,0.25,2023
2022,Chamise,Chamise,live oak,2023-07-28,pd,0.286,2023
2022,Chamise,Chamise,live oak,2023-09-29,md,3.45,2023
2022,Chamise,Chamise,live oak,2023-04-14,md,0.675,2023
2022,Chamise,Chamise,live oak,2023-04-14,pd,0.275,2023
2022,Chamise,Chamise,live oak,2023-04-14,pd,0.25,2023
2022,Chamise,Chamise,live oak,2023-07-28,md,1.897,2023
2022,Chamise,Chamise,live oak,2023-04-14,pd,0.15,2023
2022,Chamise,Chamise,live oak,2023-07-28,md,1.9,2023
2022,Chamise,Chamise,live oak,2023-07-28,pd,0.295,2023
2022,Chamise,Chamise,live oak,2023-05-12,pd,0.21,2023
2022,Chamise,Chamise,live oak,2023-07-28,md,1.7,2023
2022,Chamise,Chamise,live oak,2023-04-14,md,0.775,2023
2022,Chamise,Chamise,live oak,2023-05-12,pd,0.26,2023
2022,Chamise,Chamise,live oak,2023-07-28,pd,0.527,2023
2022,Chamise,Chamise,live oak,2023-05-12,pd,0.25,2023
2022,Chamise,Chamise,live oak,2023-04-14,pd,0.2,2023
2023,Chamise,Chamise,live oak,2023-04-14,pd,0.225,2023
2023,Chamise,Chamise,live oak,2023-09-29,md,2.77,2023
2023,Chamise,Chamise,live oak,2023-10-19,md,2.55,2023
2023,Chamise,Chamise,live oak,2023-10-19,md,2.35,2023
2023,Chamise,Chamise,live oak,2023-10-19,md,2.45,2023
2023,Chamise,Chamise,live oak,2023-04-14,pd,0.15,2023
2023,Chamise,Chamise,live oak,2023-07-28,pd,0.45,2023
2023,Chamise,Chamise,live oak,2023-04-14,md,0.85,2023
2023,Chamise,Chamise,live oak,2023-04-14,md,1.175,2023
2023,Chamise,Chamise,live oak,2023-09-29,pd,0.797,2023
2023,Chamise,Chamise,live oak,2023-09-29,md,2.77,2023
2023,Chamise,Chamise,live oak,2023-10-19,md,3,2023
2023,Chamise,Chamise,live oak,2023-09-29,pd,0.586,2023
2023,Chamise,Chamise,live oak,2023-09-29,md,2.5,2023
2023,Chamise,Chamise,live oak,2023-07-28,md,3.3,2023
2023,Chamise,Chamise,live oak,2023-09-29,pd,0.791,2023
2023,Chamise,Chamise,live oak,2023-07-28,pd,0.35,2023
2023,Chamise,Chamise,live oak,2023-09-29,pd,0.631,2023
2023,Chamise,Chamise,live oak,2023-04-14,md,1.05,2023
2023,Chamise,Chamise,live oak,2023-04-14,md,1,2023
2023,Chamise,Chamise,live oak,2023-04-14,pd,0.175,2023
2023,Chamise,Chamise,live oak,2023-09-29,pd,0.388,2023
2023,Chamise,Chamise,live oak,2023-07-28,md,2.04,2023
2023,Chamise,Chamise,live oak,2023-07-28,md,1.84,2023
2023,Chamise,Chamise,live oak,2023-07-28,pd,0.5,2023
2023,Chamise,Chamise,live oak,2023-04-14,pd,0.15,2023
2023,Chamise,Chamise,live oak,2023-07-28,md,1.694,2023
2024,Chamise,Chamise,blue oak,2023-09-29,pd,0.682,2023
2024,Chamise,Chamise,blue oak,2023-09-29,pd,0.493,2023
2024,Chamise,Chamise,blue oak,2023-10-19,md,3.5,2023
2024,Chamise,Chamise,blue oak,2023-07-28,md,2.467,2023
2024,Chamise,Chamise,blue oak,2023-04-14,md,1.05,2023
2024,Chamise,Chamise,blue oak,2023-07-28,pd,0.4,2023
2024,Chamise,Chamise,blue oak,2023-09-29,pd,0.534,2023
2024,Chamise,Chamise,blue oak,2023-09-29,md,3.033,2023
2024,Chamise,Chamise,blue oak,2023-10-19,md,3.7,2023
2024,Chamise,Chamise,blue oak,2023-04-14,md,1.1,2023
2024,Chamise,Chamise,blue oak,2023-05-12,pd,0.225,2023
2024,Chamise,Chamise,blue oak,2023-09-29,pd,0.668,2023
2024,Chamise,Chamise,blue oak,2023-07-28,pd,2.05,2023
2024,Chamise,Chamise,blue oak,2023-09-29,md,3.028,2023
2024,Chamise,Chamise,blue oak,2023-04-14,md,1,2023
2024,Chamise,Chamise,blue oak,2023-07-28,md,2.521,2023
2024,Chamise,Chamise,blue oak,2023-04-14,pd,0.225,2023
2024,Chamise,Chamise,blue oak,2023-07-28,pd,0.8,2023
2024,Chamise,Chamise,blue oak,2023-04-14,pd,0.3,2023
2024,Chamise,Chamise,blue oak,2023-05-12,pd,0.325,2023
2024,Chamise,Chamise,blue oak,2023-10-19,md,3.4,2023
2024,Chamise,Chamise,blue oak,2023-09-29,md,2.789,2023
2024,Chamise,Chamise,blue oak,2023-04-14,pd,0.225,2023
2024,Chamise,Chamise,blue oak,2023-07-28,pd,1.75,2023
2024,Chamise,Chamise,blue oak,2023-05-12,pd,0.321,2023
2024,Chamise,Chamise,blue oak,2023-07-28,md,2.541,2023
2024,Chamise,Chamise,blue oak,2023-09-29,md,2.931,2023
2024,Chamise,Chamise,blue oak,2023-07-28,pd,1.7,2023
2024,Chamise,Chamise,blue oak,2023-05-12,pd,0.5,2023
2024,Chamise,Chamise,blue oak,2023-04-14,pd,0.25,2023
2025,Chamise,Chamise,blue oak,2023-04-14,pd,0.175,2023
2025,Chamise,Chamise,blue oak,2023-05-12,pd,0.255,2023
2025,Chamise,Chamise,blue oak,2023-05-12,pd,0.225,2023
2025,Chamise,Chamise,blue oak,2023-07-28,md,2.527,2023
2025,Chamise,Chamise,blue oak,2023-07-28,pd,1.65,2023
2025,Chamise,Chamise,blue oak,2023-10-19,md,3.5,2023
2025,Chamise,Chamise,blue oak,2023-04-14,md,0.8,2023
2025,Chamise,Chamise,blue oak,2023-07-28,pd,1.4,2023
2025,Chamise,Chamise,blue oak,2023-07-28,md,3.262,2023
2025,Chamise,Chamise,blue oak,2023-07-28,md,3.075,2023
2025,Chamise,Chamise,blue oak,2023-07-28,pd,1.3,2023
2025,Chamise,Chamise,blue oak,2023-05-12,pd,0.225,2023
2025,Chamise,Chamise,blue oak,2023-05-12,pd,0.325,2023
2025,Chamise,Chamise,blue oak,2023-04-14,md,0.9,2023
2025,Chamise,Chamise,blue oak,2023-07-28,md,2.81,2023
2025,Chamise,Chamise,blue oak,2023-04-14,pd,0.175,2023
2025,Chamise,Chamise,blue oak,2023-09-29,pd,1.368,2023
2025,Chamise,Chamise,blue oak,2023-09-29,pd,2.347,2023
2025,Chamise,Chamise,blue oak,2023-10-19,md,4.5,2023
2025,Chamise,Chamise,blue oak,2023-05-12,md,1.625,2023
2025,Chamise,Chamise,blue oak,2023-09-29,md,3.8,2023
2025,Chamise,Chamise,blue oak,2023-04-14,md,0.7,2023
2025,Chamise,Chamise,blue oak,2023-05-12,md,1.55,2023
2025,Chamise,Chamise,blue oak,2023-10-19,md,4.1,2023
2025,Chamise,Chamise,blue oak,2023-09-29,pd,2.16,2023
2025,Chamise,Chamise,blue oak,2023-09-29,md,3.56,2023
2025,Chamise,Chamise,blue oak,2023-09-29,md,3.48,2023
2025,Chamise,Chamise,blue oak,2023-04-14,md,0.9,2023
2025,Chamise,Chamise,blue oak,2023-09-29,pd,1.567,2023
2025,Chamise,Chamise,blue oak,2023-09-29,pd,1.392,2023
2025,Chamise,Chamise,blue oak,2023-04-14,pd,0.175,2023
2025,Chamise,Chamise,blue oak,2023-05-12,pd,0.275,2023
2025,Chamise,Chamise,blue oak,2023-05-12,md,1.55,2023
2025,Chamise,Chamise,blue oak,2023-10-19,md,4.4,2023
2025,Chamise,Chamise,blue oak,2023-05-12,pd,0.275,2023
2026,Chamise,Shedd,blue oak,2023-09-29,pd,0.846,2023
2026,Chamise,Shedd,blue oak,2023-09-29,pd,0.872,2023
2026,Chamise,Shedd,blue oak,2023-07-28,pd,1.4,2023
2026,Chamise,Shedd,blue oak,2023-09-29,pd,0.583,2023
2026,Chamise,Shedd,blue oak,2023-07-28,md,3.649,2023
2026,Chamise,Shedd,blue oak,2023-05-12,pd,0.425,2023
2026,Chamise,Shedd,blue oak,2023-07-28,pd,0.9,2023
2026,Chamise,Shedd,blue oak,2023-07-28,md,2.753,2023
2026,Chamise,Shedd,blue oak,2023-09-29,md,3.7,2023
2026,Chamise,Shedd,blue oak,2023-04-14,pd,0.175,2023
2026,Chamise,Shedd,blue oak,2023-07-28,pd,0.9,2023
2026,Chamise,Shedd,blue oak,2023-04-14,md,1.3,2023
2026,Chamise,Shedd,blue oak,2023-07-28,md,3.751,2023
2026,Chamise,Shedd,blue oak,2023-09-29,md,4.25,2023
2026,Chamise,Shedd,blue oak,2023-04-14,md,1.65,2023
2026,Chamise,Shedd,blue oak,2023-04-14,pd,0.175,2023
2026,Chamise,Shedd,blue oak,2023-09-29,pd,0.796,2023
2026,Chamise,Shedd,blue oak,2023-04-14,pd,0.2,2023
2026,Chamise,Shedd,blue oak,2023-09-29,md,3.48,2023
2026,Chamise,Shedd,blue oak,2023-05-12,pd,0.601,2023
2026,Chamise,Shedd,blue oak,2023-05-12,pd,0.45,2023
2026,Chamise,Shedd,blue oak,2023-05-12,pd,0.375,2023
2026,Chamise,Shedd,blue oak,2023-04-14,md,1.45,2023
2026,Chamise,Shedd,blue oak,2023-07-28,pd,0.7,2023
2026,Chamise,Shedd,blue oak,2023-07-28,md,3.513,2023
2026,Chamise,Shedd,blue oak,2023-05-12,md,1.25,2023
2026,Chamise,Shedd,blue oak,2023-04-14,md,1.45,2023
2026,Chamise,Shedd,blue oak,2023-07-28,pd,0.7,2023
2026,Chamise,Shedd,blue oak,2023-09-29,md,4.07,2023
2026,Chamise,Shedd,blue oak,2023-05-12,md,1.4,2023
2026,Chamise,Shedd,blue oak,2023-10-19,md,3.9,2023
2026,Chamise,Shedd,blue oak,2023-10-19,md,4.1,2023
2026,Chamise,Shedd,blue oak,2023-05-12,md,1.35,2023
2026,Chamise,Shedd,blue oak,2023-10-19,md,4.2,2023
2027,Chamise,Shedd,blue oak,2023-07-28,md,3.345,2023
2027,Chamise,Shedd,blue oak,2023-07-28,pd,2.65,2023
2027,Chamise,Shedd,blue oak,2023-07-28,md,2.279,2023
2027,Chamise,Shedd,blue oak,2023-09-29,pd,1.607,2023
2027,Chamise,Shedd,blue oak,2023-07-28,md,3.487,2023
2027,Chamise,Shedd,blue oak,2023-09-29,pd,1.388,2023
2027,Chamise,Shedd,blue oak,2023-07-28,md,3.031,2023
2027,Chamise,Shedd,blue oak,2023-04-14,pd,0.2,2023
2027,Chamise,Shedd,blue oak,2023-07-28,pd,2.5,2023
2027,Chamise,Shedd,blue oak,2023-09-29,md,3.1,2023
2027,Chamise,Shedd,blue oak,2023-07-28,pd,2.95,2023
2027,Chamise,Shedd,blue oak,2023-04-14,pd,0.15,2023
2027,Chamise,Shedd,blue oak,2023-05-12,pd,0.355,2023
2027,Chamise,Shedd,blue oak,2023-05-12,pd,0.381,2023
2027,Chamise,Shedd,blue oak,2023-04-14,md,1.15,2023
2027,Chamise,Shedd,blue oak,2023-09-29,md,2.9,2023
2027,Chamise,Shedd,blue oak,2023-09-29,pd,2.784,2023
2027,Chamise,Shedd,blue oak,2023-04-14,pd,0.2,2023
2027,Chamise,Shedd,blue oak,2023-05-12,pd,0.34,2023
2027,Chamise,Shedd,blue oak,2023-09-29,md,2.85,2023
2027,Chamise,Shedd,blue oak,2023-04-14,md,1.35,2023
2027,Chamise,Shedd,blue oak,2023-09-29,pd,1.434,2023
2027,Chamise,Shedd,blue oak,2023-10-19,md,3.05,2023
2027,Chamise,Shedd,blue oak,2023-04-14,md,1.15,2023
2027,Chamise,Shedd,blue oak,2023-10-19,md,3.1,2023
2027,Chamise,Shedd,blue oak,2023-09-29,pd,2.044,2023
2027,Chamise,Shedd,blue oak,2023-10-19,md,2.95,2023
2027,Chamise,Shedd,blue oak,2023-10-19,md,2.9,2023
2028,Chamise,Shedd,blue oak,2023-07-28,md,3.89,2023
2028,Chamise,Shedd,blue oak,2023-07-28,md,3.661,2023
2028,Chamise,Shedd,blue oak,2023-09-29,md,3.4,2023
2028,Chamise,Shedd,blue oak,2023-07-28,pd,1.7,2023
2028,Chamise,Shedd,blue oak,2023-07-28,pd,1.39,2023
2028,Chamise,Shedd,blue oak,2023-07-28,pd,1.6,2023
2028,Chamise,Shedd,blue oak,2023-07-28,md,3.523,2023
2028,Chamise,Shedd,blue oak,2023-04-14,md,1.25,2023
2028,Chamise,Shedd,blue oak,2023-09-29,pd,1.549,2023
2028,Chamise,Shedd,blue oak,2023-09-29,pd,1.382,2023
2028,Chamise,Shedd,blue oak,2023-09-29,md,3.45,2023
2028,Chamise,Shedd,blue oak,2023-04-14,pd,0.275,2023
2028,Chamise,Shedd,blue oak,2023-04-14,pd,0.225,2023
2028,Chamise,Shedd,blue oak,2023-04-14,md,1.225,2023
2028,Chamise,Shedd,blue oak,2023-07-28,pd,1.3,2023
2028,Chamise,Shedd,blue oak,2023-04-14,pd,0.225,2023
2028,Chamise,Shedd,blue oak,2023-09-29,pd,1.448,2023
2028,Chamise,Shedd,blue oak,2023-10-19,md,3.65,2023
2028,Chamise,Shedd,blue oak,2023-05-12,pd,0.375,2023
2028,Chamise,Shedd,blue oak,2023-05-12,pd,0.1,2023
2028,Chamise,Shedd,blue oak,2023-10-19,md,3.55,2023
2028,Chamise,Shedd,blue oak,2023-04-14,pd,0.175,2023
2028,Chamise,Shedd,blue oak,2023-09-29,pd,1.628,2023
2028,Chamise,Shedd,blue oak,2023-05-12,pd,0.275,2023
2028,Chamise,Shedd,blue oak,2023-10-19,md,3.8,2023
2028,Chamise,Shedd,blue oak,2023-05-12,pd,0.15,2023
2028,Chamise,Shedd,blue oak,2023-05-12,md,1.15,2023
2028,Chamise,Shedd,blue oak,2023-04-14,md,1.2,2023
2028,Chamise,Shedd,blue oak,2023-09-29,md,3.1,2023
2028,Chamise,Shedd,blue oak,2023-05-12,pd,0.4,2023
2028,Chamise,Shedd,blue oak,2023-05-12,md,1.05,2023
2028,Chamise,Shedd,blue oak,2023-05-12,md,1.15,2023
2029,Chamise,Shedd,live oak,2023-10-19,md,2.6,2023
2029,Chamise,Shedd,live oak,2023-05-12,md,1.2,2023
2029,Chamise,Shedd,live oak,2023-05-12,md,1.2,2023
2029,Chamise,Shedd,live oak,2023-04-14,md,0.9,2023
2029,Chamise,Shedd,live oak,2023-05-12,md,0.85,2023
2029,Chamise,Shedd,live oak,2023-07-28,md,2.124,2023
2029,Chamise,Shedd,live oak,2023-07-28,md,1.592,2023
2029,Chamise,Shedd,live oak,2023-09-29,pd,0.482,2023
2029,Chamise,Shedd,live oak,2023-07-28,pd,0.455,2023
2029,Chamise,Shedd,live oak,2023-05-12,md,1.15,2023
2029,Chamise,Shedd,live oak,2023-07-28,md,2.471,2023
2029,Chamise,Shedd,live oak,2023-04-14,md,0.8,2023
2029,Chamise,Shedd,live oak,2023-10-19,md,2.1,2023
2029,Chamise,Shedd,live oak,2023-04-14,md,0.8,2023
2029,Chamise,Shedd,live oak,2023-07-28,md,2.842,2023
2029,Chamise,Shedd,live oak,2023-09-29,md,3.12,2023
2029,Chamise,Shedd,live oak,2023-09-29,pd,0.684,2023
2029,Chamise,Shedd,live oak,2023-09-29,md,1.5,2023
2029,Chamise,Shedd,live oak,2023-07-28,pd,0.362,2023
2029,Chamise,Shedd,live oak,2023-10-19,md,2.5,2023
2029,Chamise,Shedd,live oak,2023-10-19,md,2.7,2023
2029,Chamise,Shedd,live oak,2023-09-29,md,1.4,2023
2029,Chamise,Shedd,live oak,2023-09-29,md,2,2023
2029,Chamise,Shedd,live oak,2023-07-28,pd,0.407,2023
2029,Chamise,Shedd,live oak,2023-09-29,pd,0.42,2023
2029,Chamise,Shedd,live oak,2023-04-14,pd,0.3,2023
2029,Chamise,Shedd,live oak,2023-04-14,md,0.95,2023
2029,Chamise,Shedd,live oak,2023-09-29,pd,0.668,2023
2029,Chamise,Shedd,live oak,2023-09-29,pd,0.547,2023
2029,Chamise,Shedd,live oak,2023-09-29,md,2.4,2023
2029,Chamise,Shedd,live oak,2023-04-14,pd,0.3,2023
2029,Chamise,Shedd,live oak,2023-04-14,pd,0.3,2023
2029,Chamise,Shedd,live oak,2023-09-29,md,2.91,2023
2030,Chamise,Shedd,live oak,2023-05-12,md,0.95,2023
2030,Chamise,Shedd,live oak,2023-05-12,md,0.95,2023
2030,Chamise,Shedd,live oak,2023-10-19,md,2.3,2023
2030,Chamise,Shedd,live oak,2023-10-19,md,2.85,2023
2030,Chamise,Shedd,live oak,2023-04-14,md,1.675,2023
2030,Chamise,Shedd,live oak,2023-04-14,md,1.5,2023
2030,Chamise,Shedd,live oak,2023-10-19,md,2.45,2023
2030,Chamise,Shedd,live oak,2023-10-19,md,2.3,2023
2030,Chamise,Shedd,live oak,2023-04-14,pd,0.35,2023
2030,Chamise,Shedd,live oak,2023-04-14,pd,0.3,2023
2030,Chamise,Shedd,live oak,2023-05-12,md,0.9,2023
2030,Chamise,Shedd,live oak,2023-04-14,pd,0.2,2023
2030,Chamise,Shedd,live oak,2023-09-29,pd,0.672,2023
2030,Chamise,Shedd,live oak,2023-09-29,pd,0.382,2023
2030,Chamise,Shedd,live oak,2023-09-29,pd,0.387,2023
2030,Chamise,Shedd,live oak,2023-05-12,pd,0.24,2023
2030,Chamise,Shedd,live oak,2023-09-29,pd,0.621,2023
2030,Chamise,Shedd,live oak,2023-09-29,pd,0.28,2023
2030,Chamise,Shedd,live oak,2023-07-28,md,2.93,2023
2030,Chamise,Shedd,live oak,2023-07-28,pd,0.34,2023
2030,Chamise,Shedd,live oak,2023-05-12,pd,0.25,2023
2030,Chamise,Shedd,live oak,2023-04-14,pd,0.35,2023
2030,Chamise,Shedd,live oak,2023-09-29,md,2.33,2023
2030,Chamise,Shedd,live oak,2023-09-29,pd,0.484,2023
2030,Chamise,Shedd,live oak,2023-07-28,md,2.64,2023
2030,Chamise,Shedd,live oak,2023-05-12,pd,0.261,2023
2030,Chamise,Shedd,live oak,2023-09-29,md,1.878,2023
2030,Chamise,Shedd,live oak,2023-07-28,pd,0.255,2023
2030,Chamise,Shedd,live oak,2023-09-29,md,2.07,2023
2030,Chamise,Shedd,live oak,2023-09-29,md,2.091,2023
2030,Chamise,Shedd,live oak,2023-04-14,md,1.5,2023
2030,Chamise,Shedd,live oak,2023-07-28,pd,0.249,2023
2030,Chamise,Shedd,live oak,2023-07-28,md,2.747,2023
2031,Chamise,Shedd,blue oak,2023-09-29,pd,0.737,2023
2031,Chamise,Shedd,blue oak,2023-04-14,pd,0.3,2023
2031,Chamise,Shedd,blue oak,2023-09-29,md,1.6,2023
2031,Chamise,Shedd,blue oak,2023-09-29,md,1.37,2023
2031,Chamise,Shedd,blue oak,2023-05-12,pd,0.42,2023
2031,Chamise,Shedd,blue oak,2023-10-19,md,2.1,2023
2031,Chamise,Shedd,blue oak,2023-10-19,md,2.01,2023
2031,Chamise,Shedd,blue oak,2023-09-29,md,1.8,2023
2031,Chamise,Shedd,blue oak,2023-05-12,pd,0.321,2023
2031,Chamise,Shedd,blue oak,2023-10-19,md,3.4,2023
2031,Chamise,Shedd,blue oak,2023-04-14,md,1.3,2023
2031,Chamise,Shedd,blue oak,2023-04-14,pd,0.25,2023
2031,Chamise,Shedd,blue oak,2023-10-19,md,2.1,2023
2031,Chamise,Shedd,blue oak,2023-04-14,md,1.4,2023
2031,Chamise,Shedd,blue oak,2023-04-14,md,1.2,2023
2031,Chamise,Shedd,blue oak,2023-04-14,pd,0.3,2023
2031,Chamise,Shedd,blue oak,2023-07-28,pd,1.491,2023
2031,Chamise,Shedd,blue oak,2023-07-28,pd,1.52,2023
2031,Chamise,Shedd,blue oak,2023-09-29,pd,0.71,2023
2031,Chamise,Shedd,blue oak,2023-07-28,md,2.954,2023
2031,Chamise,Shedd,blue oak,2023-09-29,md,1.26,2023
2031,Chamise,Shedd,blue oak,2023-05-12,pd,0.401,2023
2031,Chamise,Shedd,blue oak,2023-09-29,pd,0.632,2023
2031,Chamise,Shedd,blue oak,2023-07-28,md,3.039,2023
2031,Chamise,Shedd,blue oak,2023-09-29,pd,0.809,2023
2031,Chamise,Shedd,blue oak,2023-07-28,pd,1.29,2023
2031,Chamise,Shedd,blue oak,2023-09-29,pd,0.496,2023
2031,Chamise,Shedd,blue oak,2023-07-28,md,3.14,2023
2031,Chamise,Shedd,blue oak,2023-09-29,pd,1.136,2023
2085,PineNeedle,Low,blue oak,2023-05-12,pd,0.35,2023
2085,PineNeedle,Low,blue oak,2023-04-14,pd,0.613,2023
2085,PineNeedle,Low,blue oak,2023-07-28,md,1.9,2023
2085,PineNeedle,Low,blue oak,2023-07-28,md,1.95,2023
2085,PineNeedle,Low,blue oak,2023-04-14,md,0.55,2023
2085,PineNeedle,Low,blue oak,2023-04-14,md,0.86,2023
2085,PineNeedle,Low,blue oak,2023-04-14,md,1.05,2023
2085,PineNeedle,Low,blue oak,2023-04-14,pd,0.677,2023
2085,PineNeedle,Low,blue oak,2023-05-12,md,2.45,2023
2085,PineNeedle,Low,blue oak,2023-05-12,pd,0.31,2023
2085,PineNeedle,Low,blue oak,2023-09-29,md,1.95,2023
2085,PineNeedle,Low,blue oak,2023-07-28,pd,1.4,2023
2085,PineNeedle,Low,blue oak,2023-09-29,md,1.65,2023
2085,PineNeedle,Low,blue oak,2023-05-12,pd,0.31,2023
2085,PineNeedle,Low,blue oak,2023-07-28,pd,0.9,2023
2085,PineNeedle,Low,blue oak,2023-07-28,pd,0.8,2023
2085,PineNeedle,Low,blue oak,2023-05-12,md,2.4,2023
2085,PineNeedle,Low,blue oak,2023-09-29,md,2.25,2023
2085,PineNeedle,Low,blue oak,2023-09-29,pd,0.5,2023
2085,PineNeedle,Low,blue oak,2023-04-14,md,0.9,2023
2085,PineNeedle,Low,blue oak,2023-05-12,md,2.4,2023
2085,PineNeedle,Low,blue oak,2023-09-29,pd,0.4,2023
2085,PineNeedle,Low,blue oak,2023-04-14,pd,0.613,2023
2085,PineNeedle,Low,blue oak,2023-09-29,md,2.15,2023
2085,PineNeedle,Low,blue oak,2023-07-28,md,1.7,2023
2085,PineNeedle,Low,blue oak,2023-09-29,pd,0.45,2023
2085,PineNeedle,Low,blue oak,2023-09-29,pd,0.45,2023
2086,PineNeedle,Low,blue oak,2023-09-29,pd,0.7,2023
2086,PineNeedle,Low,blue oak,2023-07-28,md,1.95,2023
2086,PineNeedle,Low,blue oak,2023-04-14,pd,0.503,2023
2086,PineNeedle,Low,blue oak,2023-09-29,md,1.9,2023
2086,PineNeedle,Low,blue oak,2023-07-28,md,2.15,2023
2086,PineNeedle,Low,blue oak,2023-05-12,md,2.1,2023
2086,PineNeedle,Low,blue oak,2023-04-14,pd,0.543,2023
2086,PineNeedle,Low,blue oak,2023-04-14,pd,0.523,2023
2086,PineNeedle,Low,blue oak,2023-07-28,md,2.3,2023
2086,PineNeedle,Low,blue oak,2023-04-14,md,0.71,2023
2086,PineNeedle,Low,blue oak,2023-09-29,md,1.6,2023
2086,PineNeedle,Low,blue oak,2023-09-29,md,1.85,2023
2086,PineNeedle,Low,blue oak,2023-05-12,md,2.15,2023
2086,PineNeedle,Low,blue oak,2023-09-29,md,1.8,2023
2086,PineNeedle,Low,blue oak,2023-09-29,pd,0.85,2023
2086,PineNeedle,Low,blue oak,2023-05-12,md,2.4,2023
2086,PineNeedle,Low,blue oak,2023-07-28,md,2.35,2023
2086,PineNeedle,Low,blue oak,2023-04-14,md,0.75,2023
2086,PineNeedle,Low,blue oak,2023-07-28,md,2.6,2023
2086,PineNeedle,Low,blue oak,2023-09-29,pd,0.75,2023
2086,PineNeedle,Low,blue oak,2023-07-28,pd,0.663,2023
2086,PineNeedle,Low,blue oak,2023-04-14,md,0.89,2023
2086,PineNeedle,Low,blue oak,2023-07-28,pd,0.948,2023
2086,PineNeedle,Low,blue oak,2023-07-28,pd,0.748,2023
2087,PineNeedle,Low,blue oak,2023-09-29,pd,0.3,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,2.387,2023
2087,PineNeedle,Low,blue oak,2023-09-29,pd,0.8,2023
2087,PineNeedle,Low,blue oak,2023-04-14,md,1.101,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,2.506,2023
2087,PineNeedle,Low,blue oak,2023-09-29,pd,0.55,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,1.318,2023
2087,PineNeedle,Low,blue oak,2023-09-29,md,2.565,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,2.128,2023
2087,PineNeedle,Low,blue oak,2023-09-29,pd,0.35,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,2.182,2023
2087,PineNeedle,Low,blue oak,2023-04-14,md,1.228,2023
2087,PineNeedle,Low,blue oak,2023-09-29,md,2.95,2023
2087,PineNeedle,Low,blue oak,2023-07-28,pd,0.548,2023
2087,PineNeedle,Low,blue oak,2023-04-14,md,1.134,2023
2087,PineNeedle,Low,blue oak,2023-09-29,pd,0.55,2023
2087,PineNeedle,Low,blue oak,2023-05-12,md,2.3,2023
2087,PineNeedle,Low,blue oak,2023-07-28,pd,0.668,2023
2087,PineNeedle,Low,blue oak,2023-05-12,md,2.04,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,1.94,2023
2087,PineNeedle,Low,blue oak,2023-09-29,md,2.65,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,1.798,2023
2087,PineNeedle,Low,blue oak,2023-05-12,md,2.09,2023
2087,PineNeedle,Low,blue oak,2023-05-12,md,2.33,2023
2087,PineNeedle,Low,blue oak,2023-07-28,md,1.865,2023
2087,PineNeedle,Low,blue oak,2023-04-14,md,1.634,2023
2087,PineNeedle,Low,blue oak,2023-07-28,pd,0.819,2023
2087,PineNeedle,Low,blue oak,2023-05-12,pd,0.34,2023
2087,PineNeedle,Low,blue oak,2023-05-12,md,2.2,2023
2087,PineNeedle,Low,blue oak,2023-05-12,pd,0.31,2023
2087,PineNeedle,Low,blue oak,2023-05-12,pd,0.325,2023
2087,PineNeedle,Low,blue oak,2023-05-12,pd,0.375,2023
2088,PineNeedle,Low,blue oak,2023-04-14,pd,0.498,2023
2088,PineNeedle,Low,blue oak,2023-09-29,md,2.5,2023
2088,PineNeedle,Low,blue oak,2023-09-29,pd,0.7,2023
2088,PineNeedle,Low,blue oak,2023-09-29,md,2.75,2023
2088,PineNeedle,Low,blue oak,2023-07-28,pd,0.383,2023
2088,PineNeedle,Low,blue oak,2023-04-14,pd,0.538,2023
2088,PineNeedle,Low,blue oak,2023-09-29,md,2.8,2023
2088,PineNeedle,Low,blue oak,2023-04-14,md,1.35,2023
2088,PineNeedle,Low,blue oak,2023-04-14,md,0.99,2023
2088,PineNeedle,Low,blue oak,2023-09-29,pd,0.5,2023
2088,PineNeedle,Low,blue oak,2023-09-29,pd,0.5,2023
2088,PineNeedle,Low,blue oak,2023-05-12,md,1.35,2023
2088,PineNeedle,Low,blue oak,2023-05-12,md,1.5,2023
2088,PineNeedle,Low,blue oak,2023-04-14,md,0.88,2023
2088,PineNeedle,Low,blue oak,2023-05-12,pd,0.325,2023
2088,PineNeedle,Low,blue oak,2023-04-14,md,1.22,2023
2088,PineNeedle,Low,blue oak,2023-05-12,pd,0.25,2023
2088,PineNeedle,Low,blue oak,2023-04-14,md,1.46,2023
