"","site","plot","tree","week","species","rep","plot_number.x","mean_pd","mpa_pd","date_pd","plot_number.y","mean_md","mpa_md","date_md"
"507","Cucu Mesa","High","2007",17,"blue oak","3","Cucu Mesa",0.989,1.056,2022-04-27,"Cucu Mesa",2.42633333333333,2.354,2022-04-27
"508","Cucu Mesa","High","2007",17,"blue oak","4","Cucu Mesa",0.989,1.046,2022-04-27,NA,NA,NA,NA
"509","Cucu Mesa","High","2007",19,"blue oak","1",NA,NA,NA,NA,"Cucu Mesa",2.23766666666667,2.266,2022-05-09
"510","Cucu Mesa","High","2007",19,"blue oak","2",NA,NA,NA,NA,"Cucu Mesa",2.23766666666667,2.168,2022-05-09
"511","Cucu Mesa","High","2007",19,"blue oak","3",NA,NA,NA,NA,"Cucu Mesa",2.23766666666667,2.279,2022-05-09
"512","Cucu Mesa","High","2007",21,"blue oak","1","Cucu Mesa",1.67233333333333,1.668,2022-05-25,"Cucu Mesa",3.4,3.35,2022-05-25
"513","Cucu Mesa","High","2007",21,"blue oak","2","Cucu Mesa",1.67233333333333,1.78,2022-05-25,"Cucu Mesa",3.4,3.25,2022-05-25
"514","Cucu Mesa","High","2007",21,"blue oak","3","Cucu Mesa",1.67233333333333,1.569,2022-05-25,"Cucu Mesa",3.4,3.6,2022-05-25
"515","Cucu Mesa","High","2007",29,"blue oak","1","Cucu Mesa",2.32333333333333,2.22,2022-07-19,"Cucu Mesa",4.23333333333333,4,2022-07-19
"516","Cucu Mesa","High","2007",29,"blue oak","2","Cucu Mesa",2.32333333333333,2.35,2022-07-19,"Cucu Mesa",4.23333333333333,4.5,2022-07-19
"517","Cucu Mesa","High","2007",29,"blue oak","3","Cucu Mesa",2.32333333333333,2.4,2022-07-19,"Cucu Mesa",4.23333333333333,4.2,2022-07-19
"518","Cucu Mesa","High","2007",33,"blue oak","1","Cucu Mesa",2.32333333333333,2.22,2022-08-18,"Cucu Mesa",4.23333333333333,4,2022-08-18
"519","Cucu Mesa","High","2007",33,"blue oak","2","Cucu Mesa",2.32333333333333,2.35,2022-08-18,"Cucu Mesa",4.23333333333333,4.5,2022-08-18
"520","Cucu Mesa","High","2007",33,"blue oak","3","Cucu Mesa",2.32333333333333,2.4,2022-08-18,"Cucu Mesa",4.23333333333333,4.2,2022-08-18
"521","Cucu Mesa","High","2008",14,"blue oak","1",NA,0.6765,0.698,2022-04-04,NA,1.88333333333333,1.8,2022-04-04
"522","Cucu Mesa","High","2008",14,"blue oak","2",NA,0.6765,0.655,2022-04-04,NA,1.88333333333333,2.1,2022-04-04
"523","Cucu Mesa","High","2008",14,"blue oak","3",NA,NA,NA,NA,NA,1.88333333333333,1.75,2022-04-04
"524","Cucu Mesa","High","2008",21,"blue oak","1",NA,1.736,1.64,2022-05-25,NA,3.3,3.45,2022-05-25
"525","Cucu Mesa","High","2008",21,"blue oak","2",NA,1.736,1.93,2022-05-25,NA,3.3,3.05,2022-05-25
"526","Cucu Mesa","High","2008",21,"blue oak","3",NA,1.736,1.638,2022-05-25,NA,3.3,3.4,2022-05-25
"527","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","1","Cucu Mesa",1.5225,1.34,2022-03-08,"Cucu Mesa",2.307,2.12,2022-03-08
"528","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","2","Cucu Mesa",1.5225,1.68,2022-03-08,"Cucu Mesa",2.307,2.3,2022-03-08
"529","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","3","Cucu Mesa",1.5225,1.29,2022-03-08,"Cucu Mesa",2.307,2.14,2022-03-08
"530","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","4","Cucu Mesa",1.5225,1.33,2022-03-08,"Cucu Mesa",2.307,2.302,2022-03-08
"531","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","5","Cucu Mesa",1.5225,1.52,2022-03-08,"Cucu Mesa",2.307,2.52,2022-03-08
"532","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","6","Cucu Mesa",1.5225,1.49,2022-03-08,"Cucu Mesa",2.307,2.46,2022-03-08
"533","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","7","Cucu Mesa",1.5225,1.87,2022-03-08,NA,NA,NA,NA
"534","Cucu Mesa","High","Cucu-ARCA",10,"ARCA","8","Cucu Mesa",1.5225,1.66,2022-03-08,NA,NA,NA,NA
"535","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","1","Cucu Mesa",0.4205,0.108,2022-04-04,NA,NA,NA,NA
"536","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","2","Cucu Mesa",0.4205,0.325,2022-04-04,NA,NA,NA,NA
"537","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","3","Cucu Mesa",0.4205,0.448,2022-04-04,NA,NA,NA,NA
"538","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","4","Cucu Mesa",0.4205,0.582,2022-04-04,NA,NA,NA,NA
"539","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","5","Cucu Mesa",0.4205,0.742,2022-04-04,NA,NA,NA,NA
"540","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","6","Cucu Mesa",0.4205,0.568,2022-04-04,NA,NA,NA,NA
"541","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","7","Cucu Mesa",0.4205,0.248,2022-04-04,NA,NA,NA,NA
"542","Cucu Mesa","High","Cucu-ARCA",14,"ARCA","8","Cucu Mesa",0.4205,0.343,2022-04-04,NA,NA,NA,NA
"543","Cucu Mesa","High","Cucu-ARCA",15,"ARCA","1",NA,NA,NA,NA,"Cucu Mesa",2.98433333333333,2.721,2022-04-13
"544","Cucu Mesa","High","Cucu-ARCA",15,"ARCA","2",NA,NA,NA,NA,"Cucu Mesa",2.98433333333333,3.148,2022-04-13
"545","Cucu Mesa","High","Cucu-ARCA",15,"ARCA","3",NA,NA,NA,NA,"Cucu Mesa",2.98433333333333,2.901,2022-04-13
"546","Cucu Mesa","High","Cucu-ARCA",15,"ARCA","4",NA,NA,NA,NA,"Cucu Mesa",2.98433333333333,3.05,2022-04-13
"547","Cucu Mesa","High","Cucu-ARCA",15,"ARCA","5",NA,NA,NA,NA,"Cucu Mesa",2.98433333333333,3.017,2022-04-13
"548","Cucu Mesa","High","Cucu-ARCA",15,"ARCA","6",NA,NA,NA,NA,"Cucu Mesa",2.98433333333333,3.069,2022-04-13
"549","Cucu Mesa","High","Cucu-ARCA",19,"ARCA","1",NA,NA,NA,NA,"Cucu Mesa",4.54033333333333,4.112,2022-05-09
"550","Cucu Mesa","High","Cucu-ARCA",19,"ARCA","2",NA,NA,NA,NA,"Cucu Mesa",4.54033333333333,4.888,2022-05-09
"551","Cucu Mesa","High","Cucu-ARCA",19,"ARCA","3",NA,NA,NA,NA,"Cucu Mesa",4.54033333333333,4.818,2022-05-09
"552","Cucu Mesa","High","Cucu-ARCA",19,"ARCA","4",NA,NA,NA,NA,"Cucu Mesa",4.54033333333333,4.42,2022-05-09
"553","Cucu Mesa","High","Cucu-ARCA",19,"ARCA","5",NA,NA,NA,NA,"Cucu Mesa",4.54033333333333,4.832,2022-05-09
"554","Cucu Mesa","High","Cucu-ARCA",19,"ARCA","6",NA,NA,NA,NA,"Cucu Mesa",4.54033333333333,4.172,2022-05-09
"555","Cucu Mesa","High","Cucu-ARCA",21,"ARCA","1","Cucu Mesa",4.62083333333333,4.55,2022-05-25,"Cucu Mesa",4.39416666666667,4.458,2022-05-25
"556","Cucu Mesa","High","Cucu-ARCA",21,"ARCA","2","Cucu Mesa",4.62083333333333,4.15,2022-05-25,"Cucu Mesa",4.39416666666667,4.648,2022-05-25
"557","Cucu Mesa","High","Cucu-ARCA",21,"ARCA","3","Cucu Mesa",4.62083333333333,4.35,2022-05-25,"Cucu Mesa",4.39416666666667,4.554,2022-05-25
"558","Cucu Mesa","High","Cucu-ARCA",21,"ARCA","4","Cucu Mesa",4.62083333333333,4.975,2022-05-25,"Cucu Mesa",4.39416666666667,4.188,2022-05-25
"559","Cucu Mesa","High","Cucu-ARCA",21,"ARCA","5","Cucu Mesa",4.62083333333333,5.25,2022-05-25,"Cucu Mesa",4.39416666666667,4.388,2022-05-25
"560","Cucu Mesa","High","Cucu-ARCA",21,"ARCA","6","Cucu Mesa",4.62083333333333,4.45,2022-05-25,"Cucu Mesa",4.39416666666667,4.129,2022-05-25
"561","Cucu Mesa","High","Cucu-ARCA",29,"ARCA","1","Cucu Mesa",4.07,4.9,2022-07-19,NA,NA,NA,NA
"562","Cucu Mesa","High","Cucu-ARCA",29,"ARCA","2","Cucu Mesa",4.07,5.15,2022-07-19,NA,NA,NA,NA
"563","Cucu Mesa","High","Cucu-ARCA",29,"ARCA","3","Cucu Mesa",4.07,4.1,2022-07-19,NA,NA,NA,NA
"564","Cucu Mesa","High","Cucu-ARCA",29,"ARCA","4","Cucu Mesa",4.07,3,2022-07-19,NA,NA,NA,NA
"565","Cucu Mesa","High","Cucu-ARCA",29,"ARCA","5","Cucu Mesa",4.07,3.2,2022-07-19,NA,NA,NA,NA
"566","Cucu Mesa","High","Cucu-ARCA",33,"ARCA","1","Cucu Mesa",4.07,4.9,2022-08-18,NA,NA,NA,NA
"567","Cucu Mesa","High","Cucu-ARCA",33,"ARCA","2","Cucu Mesa",4.07,5.15,2022-08-18,NA,NA,NA,NA
"568","Cucu Mesa","High","Cucu-ARCA",33,"ARCA","3","Cucu Mesa",4.07,4.1,2022-08-18,NA,NA,NA,NA
"569","Cucu Mesa","High","Cucu-ARCA",33,"ARCA","4","Cucu Mesa",4.07,3,2022-08-18,NA,NA,NA,NA
"570","Cucu Mesa","High","Cucu-ARCA",33,"ARCA","5","Cucu Mesa",4.07,3.2,2022-08-18,NA,NA,NA,NA
"571","Cucu Mesa","High","Cucu-LEU",10,"LEU","1","Cucu Mesa",1.22,1.19,2022-03-08,"Cucu Mesa",2.142,2.45,2022-03-08
"572","Cucu Mesa","High","Cucu-LEU",10,"LEU","2","Cucu Mesa",1.22,1.17,2022-03-08,"Cucu Mesa",2.142,1.97,2022-03-08
"573","Cucu Mesa","High","Cucu-LEU",10,"LEU","3","Cucu Mesa",1.22,1.06,2022-03-08,"Cucu Mesa",2.142,2.02,2022-03-08
"574","Cucu Mesa","High","Cucu-LEU",10,"LEU","4","Cucu Mesa",1.22,1.61,2022-03-08,"Cucu Mesa",2.142,2.21,2022-03-08
"575","Cucu Mesa","High","Cucu-LEU",10,"LEU","5","Cucu Mesa",1.22,1.02,2022-03-08,"Cucu Mesa",2.142,2.064,2022-03-08
"576","Cucu Mesa","High","Cucu-LEU",10,"LEU","6","Cucu Mesa",1.22,1.08,2022-03-08,"Cucu Mesa",2.142,2.14,2022-03-08
"577","Cucu Mesa","High","Cucu-LEU",10,"LEU","7","Cucu Mesa",1.22,1.39,2022-03-08,"Cucu Mesa",2.142,2.14,2022-03-08
"578","Cucu Mesa","High","Cucu-LEU",10,"LEU","8","Cucu Mesa",1.22,1.24,2022-03-08,NA,NA,NA,NA
"579","Cucu Mesa","High","Cucu-LEU",14,"LEU","1",NA,NA,NA,NA,"Cucu Mesa",1.45,1.45,2022-04-04
"580","Cucu Mesa","High","Cucu-LEU",14,"LEU","2",NA,NA,NA,NA,"Cucu Mesa",1.45,1.45,2022-04-04
"581","Cucu Mesa","High","Cucu-LEU",15,"LEU","1",NA,NA,NA,NA,"Cucu Mesa",2.032,2.013,2022-04-13
"582","Cucu Mesa","High","Cucu-LEU",15,"LEU","2",NA,NA,NA,NA,"Cucu Mesa",2.032,1.801,2022-04-13
"583","Cucu Mesa","High","Cucu-LEU",15,"LEU","3",NA,NA,NA,NA,"Cucu Mesa",2.032,2.415,2022-04-13
"584","Cucu Mesa","High","Cucu-LEU",15,"LEU","4",NA,NA,NA,NA,"Cucu Mesa",2.032,2.221,2022-04-13
"585","Cucu Mesa","High","Cucu-LEU",15,"LEU","5",NA,NA,NA,NA,"Cucu Mesa",2.032,1.921,2022-04-13
"586","Cucu Mesa","High","Cucu-LEU",15,"LEU","6",NA,NA,NA,NA,"Cucu Mesa",2.032,1.821,2022-04-13
"587","Cucu Mesa","High","Cucu-LEU",19,"LEU","1",NA,NA,NA,NA,"Cucu Mesa",3.63333333333333,3.62,2022-05-09
"588","Cucu Mesa","High","Cucu-LEU",19,"LEU","2",NA,NA,NA,NA,"Cucu Mesa",3.63333333333333,3.63,2022-05-09
"589","Cucu Mesa","High","Cucu-LEU",19,"LEU","3",NA,NA,NA,NA,"Cucu Mesa",3.63333333333333,3.65,2022-05-09
"590","Cucu Mesa","High","Cucu-LEU",21,"LEU","1","Cucu Mesa",3.6,3.75,2022-05-25,"Cucu Mesa",4.04433333333333,4.372,2022-05-25
"591","Cucu Mesa","High","Cucu-LEU",21,"LEU","2","Cucu Mesa",3.6,3.55,2022-05-25,"Cucu Mesa",4.04433333333333,3.972,2022-05-25
"592","Cucu Mesa","High","Cucu-LEU",21,"LEU","3","Cucu Mesa",3.6,3.45,2022-05-25,"Cucu Mesa",4.04433333333333,3.789,2022-05-25
"593","Cucu Mesa","High","Cucu-LEU",21,"LEU","4","Cucu Mesa",3.6,3.65,2022-05-25,NA,NA,NA,NA
"594","Cucu Mesa","High","Cucu-LEU",29,"LEU","1","Cucu Mesa",6.06666666666667,6,2022-07-19,NA,NA,NA,NA
"595","Cucu Mesa","High","Cucu-LEU",29,"LEU","2","Cucu Mesa",6.06666666666667,5.9,2022-07-19,NA,NA,NA,NA
"596","Cucu Mesa","High","Cucu-LEU",29,"LEU","3","Cucu Mesa",6.06666666666667,6.3,2022-07-19,NA,NA,NA,NA
"597","Cucu Mesa","High","Cucu-LEU",33,"LEU","1","Cucu Mesa",6.06666666666667,6,2022-08-18,NA,NA,NA,NA
"598","Cucu Mesa","High","Cucu-LEU",33,"LEU","2","Cucu Mesa",6.06666666666667,5.9,2022-08-18,NA,NA,NA,NA
"599","Cucu Mesa","High","Cucu-LEU",33,"LEU","3","Cucu Mesa",6.06666666666667,6.3,2022-08-18,NA,NA,NA,NA
"600","Cucu Mesa","Low","1478",14,"blue oak","1","Lower Cucu",0.5714,0.878,2022-04-04,NA,NA,NA,NA
"601","Cucu Mesa","Low","1478",14,"blue oak","2","Lower Cucu",0.5714,0.402,2022-04-04,NA,NA,NA,NA
"602","Cucu Mesa","Low","1478",14,"blue oak","3","Lower Cucu",0.5714,0.768,2022-04-04,NA,NA,NA,NA
"603","Cucu Mesa","Low","1478",14,"blue oak","4","Lower Cucu",0.5714,0.519,2022-04-04,NA,NA,NA,NA
"604","Cucu Mesa","Low","1478",14,"blue oak","5","Lower Cucu",0.5714,0.29,2022-04-04,NA,NA,NA,NA
"605","Cucu Mesa","Low","1478",15,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",1.6904,1.8,2022-04-13
"606","Cucu Mesa","Low","1478",15,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",1.6904,1.951,2022-04-13
"607","Cucu Mesa","Low","1478",15,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",1.6904,1.295,2022-04-13
"608","Cucu Mesa","Low","1478",15,"blue oak","4",NA,NA,NA,NA,"Lower Cucu",1.6904,1.584,2022-04-13
"609","Cucu Mesa","Low","1478",15,"blue oak","5",NA,NA,NA,NA,"Lower Cucu",1.6904,1.822,2022-04-13
"610","Cucu Mesa","Low","1478",17,"blue oak","1","Lower Cucu",0.903,0.882,2022-04-27,"Lower Cucu",2.221,2.401,2022-04-27
"611","Cucu Mesa","Low","1478",17,"blue oak","2","Lower Cucu",0.903,0.934,2022-04-27,"Lower Cucu",2.221,1.991,2022-04-27
"612","Cucu Mesa","Low","1478",17,"blue oak","3","Lower Cucu",0.903,0.893,2022-04-27,"Lower Cucu",2.221,2.271,2022-04-27
"613","Cucu Mesa","Low","1478",19,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",2.535,2.564,2022-05-09
"614","Cucu Mesa","Low","1478",19,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",2.535,2.506,2022-05-09
"615","Cucu Mesa","Low","1478",21,"blue oak","1","Lower Cucu",1.55266666666667,1.608,2022-05-25,"Lower Cucu",3.9875,4.5,2022-05-25
"616","Cucu Mesa","Low","1478",21,"blue oak","2","Lower Cucu",1.55266666666667,1.43,2022-05-25,"Lower Cucu",3.9875,3.6,2022-05-25
"617","Cucu Mesa","Low","1478",21,"blue oak","3","Lower Cucu",1.55266666666667,1.62,2022-05-25,"Lower Cucu",3.9875,3.85,2022-05-25
"618","Cucu Mesa","Low","1478",21,"blue oak","4",NA,NA,NA,NA,"Lower Cucu",3.9875,4,2022-05-25
"619","Cucu Mesa","Low","1478",29,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",4.13333333333333,4.3,2022-07-19
"620","Cucu Mesa","Low","1478",29,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",4.13333333333333,4.1,2022-07-19
"621","Cucu Mesa","Low","1478",29,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",4.13333333333333,4,2022-07-19
"622","Cucu Mesa","Low","1478",33,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",4.13333333333333,4.3,2022-08-18
"623","Cucu Mesa","Low","1478",33,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",4.13333333333333,4.1,2022-08-18
"624","Cucu Mesa","Low","1478",33,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",4.13333333333333,4,2022-08-18
"625","Cucu Mesa","Low","2012",14,"blue oak","1","Lower Cucu",0.505,0.365,2022-04-04,NA,NA,NA,NA
"626","Cucu Mesa","Low","2012",14,"blue oak","2","Lower Cucu",0.505,0.234,2022-04-04,NA,NA,NA,NA
"627","Cucu Mesa","Low","2012",14,"blue oak","3","Lower Cucu",0.505,0.626,2022-04-04,NA,NA,NA,NA
"628","Cucu Mesa","Low","2012",14,"blue oak","4","Lower Cucu",0.505,0.68,2022-04-04,NA,NA,NA,NA
"629","Cucu Mesa","Low","2012",14,"blue oak","5","Lower Cucu",0.505,0.62,2022-04-04,NA,NA,NA,NA
"630","Cucu Mesa","Low","2012",15,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",1.44133333333333,1.381,2022-04-13
"631","Cucu Mesa","Low","2012",15,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",1.44133333333333,1.461,2022-04-13
"632","Cucu Mesa","Low","2012",15,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",1.44133333333333,1.482,2022-04-13
"633","Cucu Mesa","Low","2012",17,"blue oak","1","Lower Cucu",1.2195,1.221,2022-04-27,"Lower Cucu",2.50333333333333,2.541,2022-04-27
"634","Cucu Mesa","Low","2012",17,"blue oak","2","Lower Cucu",1.2195,1.218,2022-04-27,"Lower Cucu",2.50333333333333,2.535,2022-04-27
"635","Cucu Mesa","Low","2012",17,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",2.50333333333333,2.434,2022-04-27
"636","Cucu Mesa","Low","2012",19,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",2.45666666666667,2.549,2022-05-09
"637","Cucu Mesa","Low","2012",19,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",2.45666666666667,2.352,2022-05-09
"638","Cucu Mesa","Low","2012",19,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",2.45666666666667,2.469,2022-05-09
"639","Cucu Mesa","Low","2012",21,"blue oak","1","Lower Cucu",2.607,2.258,2022-05-25,"Lower Cucu",3.00471428571429,3.15,2022-05-25
"640","Cucu Mesa","Low","2012",21,"blue oak","2","Lower Cucu",2.607,2.85,2022-05-25,"Lower Cucu",3.00471428571429,3.2,2022-05-25
"641","Cucu Mesa","Low","2012",21,"blue oak","3","Lower Cucu",2.607,2.713,2022-05-25,"Lower Cucu",3.00471428571429,3.2,2022-05-25
"642","Cucu Mesa","Low","2012",21,"blue oak","4",NA,NA,NA,NA,"Lower Cucu",3.00471428571429,3.334,2022-05-25
"643","Cucu Mesa","Low","2012",21,"blue oak","5",NA,NA,NA,NA,"Lower Cucu",3.00471428571429,2.753,2022-05-25
"644","Cucu Mesa","Low","2012",21,"blue oak","6",NA,NA,NA,NA,"Lower Cucu",3.00471428571429,2.513,2022-05-25
"645","Cucu Mesa","Low","2012",21,"blue oak","7",NA,NA,NA,NA,"Lower Cucu",3.00471428571429,2.883,2022-05-25
"646","Cucu Mesa","Low","2012",29,"blue oak","1","Lower Cucu",2.63,2.68,2022-07-19,"Lower Cucu",3.68333333333333,3.8,2022-07-19
"647","Cucu Mesa","Low","2012",29,"blue oak","2","Lower Cucu",2.63,2.65,2022-07-19,"Lower Cucu",3.68333333333333,3.6,2022-07-19
"648","Cucu Mesa","Low","2012",29,"blue oak","3","Lower Cucu",2.63,2.56,2022-07-19,"Lower Cucu",3.68333333333333,3.65,2022-07-19
"649","Cucu Mesa","Low","2012",33,"blue oak","1","Lower Cucu",2.63,2.68,2022-08-18,"Lower Cucu",3.68333333333333,3.8,2022-08-18
"650","Cucu Mesa","Low","2012",33,"blue oak","2","Lower Cucu",2.63,2.65,2022-08-18,"Lower Cucu",3.68333333333333,3.6,2022-08-18
"651","Cucu Mesa","Low","2012",33,"blue oak","3","Lower Cucu",2.63,2.56,2022-08-18,"Lower Cucu",3.68333333333333,3.65,2022-08-18
"652","Cucu Mesa","Low","2013",14,"blue oak","1","Lower Cucu",0.7244,0.718,2022-04-04,"Lower Cucu",1.6,1.45,2022-04-04
"653","Cucu Mesa","Low","2013",14,"blue oak","2","Lower Cucu",0.7244,0.554,2022-04-04,"Lower Cucu",1.6,1.55,2022-04-04
"654","Cucu Mesa","Low","2013",14,"blue oak","3","Lower Cucu",0.7244,0.628,2022-04-04,"Lower Cucu",1.6,1.8,2022-04-04
"655","Cucu Mesa","Low","2013",14,"blue oak","4","Lower Cucu",0.7244,0.886,2022-04-04,NA,NA,NA,NA
"656","Cucu Mesa","Low","2013",14,"blue oak","5","Lower Cucu",0.7244,0.836,2022-04-04,NA,NA,NA,NA
"657","Cucu Mesa","Low","2013",15,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",1.1585,1.334,2022-04-13
"658","Cucu Mesa","Low","2013",15,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",1.1585,0.848,2022-04-13
"659","Cucu Mesa","Low","2013",15,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",1.1585,1.231,2022-04-13
"660","Cucu Mesa","Low","2013",15,"blue oak","4",NA,NA,NA,NA,"Lower Cucu",1.1585,1.221,2022-04-13
"661","Cucu Mesa","Low","2013",17,"blue oak","1","Lower Cucu",1.198,1.268,2022-04-27,"Lower Cucu",2.29,2.411,2022-04-27
"662","Cucu Mesa","Low","2013",17,"blue oak","2","Lower Cucu",1.198,1.048,2022-04-27,"Lower Cucu",2.29,2.201,2022-04-27
"663","Cucu Mesa","Low","2013",17,"blue oak","3","Lower Cucu",1.198,1.278,2022-04-27,"Lower Cucu",2.29,2.258,2022-04-27
"664","Cucu Mesa","Low","2013",17,"blue oak","4","Lower Cucu",1.198,1.198,2022-04-27,NA,NA,NA,NA
"665","Cucu Mesa","Low","2013",19,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",2.11233333333333,2.224,2022-05-09
"666","Cucu Mesa","Low","2013",19,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",2.11233333333333,2.348,2022-05-09
"667","Cucu Mesa","Low","2013",19,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",2.11233333333333,1.765,2022-05-09
"668","Cucu Mesa","Low","2013",21,"blue oak","1","Lower Cucu",2.104,2.008,2022-05-25,NA,NA,NA,NA
"669","Cucu Mesa","Low","2013",21,"blue oak","2","Lower Cucu",2.104,1.956,2022-05-25,NA,NA,NA,NA
"670","Cucu Mesa","Low","2013",21,"blue oak","3","Lower Cucu",2.104,2.348,2022-05-25,NA,NA,NA,NA
"671","Cucu Mesa","Low","2013",29,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",3.96666666666667,3.7,2022-07-19
"672","Cucu Mesa","Low","2013",29,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",3.96666666666667,4,2022-07-19
"673","Cucu Mesa","Low","2013",29,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",3.96666666666667,4.2,2022-07-19
"674","Cucu Mesa","Low","2013",33,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",3.96666666666667,3.7,2022-08-18
"675","Cucu Mesa","Low","2013",33,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",3.96666666666667,4,2022-08-18
"676","Cucu Mesa","Low","2013",33,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",3.96666666666667,4.2,2022-08-18
"677","Cucu Mesa","Low","2014",14,"blue oak","1","Lower Cucu",0.787,0.706,2022-04-04,"Lower Cucu",2.46666666666667,2.1,2022-04-04
"678","Cucu Mesa","Low","2014",14,"blue oak","2","Lower Cucu",0.787,1.156,2022-04-04,"Lower Cucu",2.46666666666667,2.5,2022-04-04
"679","Cucu Mesa","Low","2014",14,"blue oak","3","Lower Cucu",0.787,1,2022-04-04,"Lower Cucu",2.46666666666667,2.8,2022-04-04
"680","Cucu Mesa","Low","2014",14,"blue oak","4","Lower Cucu",0.787,0.355,2022-04-04,NA,NA,NA,NA
"681","Cucu Mesa","Low","2014",14,"blue oak","5","Lower Cucu",0.787,0.586,2022-04-04,NA,NA,NA,NA
"682","Cucu Mesa","Low","2014",14,"blue oak","6","Lower Cucu",0.787,0.919,2022-04-04,NA,NA,NA,NA
"683","Cucu Mesa","Low","2015",14,"blue oak","1","Lower Cucu",0.617666666666667,0.498,2022-04-04,NA,NA,NA,NA
"684","Cucu Mesa","Low","2015",14,"blue oak","2","Lower Cucu",0.617666666666667,0.768,2022-04-04,NA,NA,NA,NA
"685","Cucu Mesa","Low","2015",14,"blue oak","3","Lower Cucu",0.617666666666667,0.587,2022-04-04,NA,NA,NA,NA
"686","Cucu Mesa","Low","2015",15,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",1.795,1.82,2022-04-13
"687","Cucu Mesa","Low","2015",15,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",1.795,1.4,2022-04-13
"688","Cucu Mesa","Low","2015",15,"blue oak","3",NA,NA,NA,NA,"Lower Cucu",1.795,2.04,2022-04-13
"689","Cucu Mesa","Low","2015",15,"blue oak","4",NA,NA,NA,NA,"Lower Cucu",1.795,1.92,2022-04-13
"690","Cucu Mesa","Low","2015",17,"blue oak","1","Lower Cucu",1.326,1.328,2022-04-27,"Lower Cucu",2.731,2.816,2022-04-27
"691","Cucu Mesa","Low","2015",17,"blue oak","2","Lower Cucu",1.326,1.38,2022-04-27,"Lower Cucu",2.731,2.702,2022-04-27
"692","Cucu Mesa","Low","2015",17,"blue oak","3","Lower Cucu",1.326,1.258,2022-04-27,"Lower Cucu",2.731,2.675,2022-04-27
"693","Cucu Mesa","Low","2015",17,"blue oak","4","Lower Cucu",1.326,1.338,2022-04-27,NA,NA,NA,NA
"694","Cucu Mesa","Low","2015",19,"blue oak","1",NA,NA,NA,NA,"Lower Cucu",2.5325,2.514,2022-05-09
"695","Cucu Mesa","Low","2015",19,"blue oak","2",NA,NA,NA,NA,"Lower Cucu",2.5325,2.551,2022-05-09
"696","Cucu Mesa","Low","2015",21,"blue oak","1","Lower Cucu",1.982,1.838,2022-05-25,"Lower Cucu",3.1685,3.189,2022-05-25
"697","Cucu Mesa","Low","2015",21,"blue oak","2","Lower Cucu",1.982,2.008,2022-05-25,"Lower Cucu",3.1685,3.148,2022-05-25
"698","Cucu Mesa","Low","2015",21,"blue oak","3","Lower Cucu",1.982,2.1,2022-05-25,NA,NA,NA,NA
"699","Cucu Mesa","Low","2015",29,"blue oak","1","Lower Cucu",3.75,4.5,2022-07-19,"Lower Cucu",4.7,4.6,2022-07-19
